location,price,m2,price/m2,details,floor,build
"град Велико Търново, Колю Фичето",105 000 лв.,78 m2,(1346 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",54 000 EUR,85 m2,(635 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град Велико Търново, Колю Фичето",55 000 EUR,74 m2,(743 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",124 000 лв.,71 m2,(1746 лв./m2),Продава 3-СТАЕН,6-ти от 8,Строителство: Тухла
"град Велико Търново, Колю Фичето",129 500 лв.,67 m2,(1933 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",71 000 EUR,70 m2,(1014 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Тухла
"град Велико Търново, Колю Фичето",71 000 EUR,75 m2,(947 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",71 500 EUR,65 m2,(1100 EUR/m2),Продава 3-СТАЕН,1-ви от 6,"Строителство: Тухла, 1980 г."
"град Велико Търново, Колю Фичето",141 000 лв.,75 m2,(1880 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",74 501 EUR,87 m2,(856 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Строителство: Тухла
"град Велико Търново, Колю Фичето",78 000 EUR,95 m2,(821 EUR/m2),Продава 3-СТАЕН,7-ми от 9,Строителство: Тухла
"град Велико Търново, Колю Фичето",78 000 EUR,100 m2,(780 EUR/m2),Продава 3-СТАЕН,7-ми от 9,"Строителство: Тухла, 2000 г."
"град Велико Търново, Колю Фичето",78 000 EUR,95 m2,(821 EUR/m2),Продава 3-СТАЕН,7-ми от 9,Строителство: Тухла
"град Велико Търново, Колю Фичето",78 500 EUR,95 m2,(826 EUR/m2),Продава 3-СТАЕН,7-ми от 9,"Строителство: Тухла, 2000 г."
"град Велико Търново, Колю Фичето",80 000 EUR,80 m2,(1000 EUR/m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Тухла, 2010 г."
"град Велико Търново, Колю Фичето",80 000 EUR,66 m2,(1212 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",80 000 EUR,67 m2,(1194 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Колю Фичето",80 000 EUR,85 m2,(941 EUR/m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Тухла, 1980 г."
"град Велико Търново, Колю Фичето",80 000 EUR,95 m2,(842 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",80 000 EUR,85 m2,(941 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",80 000 EUR,95 m2,(842 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Газ: НЕ
"град Велико Търново, Колю Фичето",89 000 EUR,90 m2,(989 EUR/m2),Продава 3-СТАЕН,"Тухла, 1985 г.","
"
"град Велико Търново, Колю Фичето",90 000 EUR,86 m2,(1047 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Велико Търново, Колю Фичето",91 000 EUR,90 m2,(1011 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",91 000 EUR,90 m2,(1011 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",102 000 EUR,93 m2,(1097 EUR/m2),Продава 3-СТАЕН,"Тухла, 2021 г.","
"
"град Велико Търново, Колю Фичето",102 000 EUR,93 m2,(1097 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Велико Търново, Колю Фичето",105 000 EUR,93 m2,(1129 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",105 000 EUR,98 m2,(1071 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2020 г."
"град Велико Търново, Колю Фичето",105 500 EUR,85 m2,(1241 EUR/m2),Продава 3-СТАЕН,2-ри от 2,Газ: НЕ
"град Велико Търново, Колю Фичето",123 000 EUR,102 m2,(1206 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Колю Фичето",135 000 EUR,102 m2,(1324 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Газ: НЕ
"град Велико Търново, Колю Фичето",135 000 EUR,101 m2,(1337 EUR/m2),Продава 3-СТАЕН,3-ти от 7,Газ: НЕ
"град Велико Търново, Света гора",42 890 EUR,89 m2,(482 EUR/m2),Продава 3-СТАЕН,Партер от 5,ТEЦ: НЕ
"град Велико Търново, Света гора",48 000 EUR,88 m2,(545 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Велико Търново, Света гора",49 700 EUR,97 m2,(512 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Велико Търново, Света гора",52 000 EUR,90 m2,(578 EUR/m2),Продава 3-СТАЕН,"Тухла, 1990 г.","
"
"град Велико Търново, Света гора",52 116 EUR,108 m2,(483 EUR/m2),Продава 3-СТАЕН,Партер от 5,ТEЦ: НЕ
"град Велико Търново, Света гора",56 000 EUR,90 m2,(622 EUR/m2),Продава 3-СТАЕН,"Тухла, 1990 г.","
"
"град Велико Търново, Света гора",58 000 EUR,90 m2,(644 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Света гора",61 212 EUR,122 m2,(502 EUR/m2),Продава 3-СТАЕН,1-ви от 5,ТEЦ: НЕ
"град Велико Търново, Стара част",57 000 EUR,78 m2,(731 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Стара част",72 000 EUR,85 m2,(847 EUR/m2),Продава 3-СТАЕН,2-ри от 2,Строителство: Тухла
"град Велико Търново, Стара част",80 000 EUR,109 m2,(734 EUR/m2),Продава 3-СТАЕН,3-ти от 3,Строителство: Тухла
"град Велико Търново, Стара част",106 000 EUR,120 m2,(883 EUR/m2),Продава 3-СТАЕН,2-ри от 2,Газ: НЕ
"град Велико Търново, Център",40 000 EUR,70 m2,(571 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",48 000 EUR,108 m2,(444 EUR/m2),Продава 3-СТАЕН,Партер от 2,Газ: НЕ
"град Велико Търново, Център",49 200 EUR,91 m2,(541 EUR/m2),Продава 3-СТАЕН,Партер от 6,Строителство: Тухла
"град Велико Търново, Център",49 200 EUR,108 m2,(456 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: ДА
"град Велико Търново, Център",53 184 EUR,89 m2,(598 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Акация/Картал",107 900 лв.,73 m2,(1478 лв./m2),Продава 3-СТАЕН,1-ви от 5,Строителство: Тухла
"град Велико Търново, Център, Търново Хилс",58 800 EUR,116 m2,(507 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",58 800 EUR,116 m2,(507 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Газ: НЕ
"град Велико Търново, Център",58 800 EUR,116 m2,(507 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Строителство: Тухла
"град Велико Търново, Център",59 000 EUR,90 m2,(656 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",60 000 EUR,70 m2,(857 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Велико Търново, Център",60 000 EUR,80 m2,(750 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Център",60 000 EUR,78 m2,(769 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",60 000 EUR,79 m2,(759 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",60 000 EUR,119 m2,(504 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Велико Търново, Център",62 000 EUR,76 m2,(816 EUR/m2),Продава 3-СТАЕН,2-ри от 9,"Строителство: Тухла, 1976 г."
"град Велико Търново, Център, Нова Болница/Качица",62 000 EUR,79 m2,(785 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",63 000 EUR,80 m2,(788 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",63 000 EUR,60 m2,(1050 EUR/m2),Продава 3-СТАЕН,Партер от 3,Строителство: Тухла
"град Велико Търново, Център",63 000 EUR,80 m2,(788 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",63 000 EUR,84 m2,(750 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",63 000 EUR,77 m2,(818 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 1980 г."
"град Велико Търново, Център",63 000 EUR,119 m2,(529 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Велико Търново, Център",63 200 EUR,80 m2,(790 EUR/m2),Продава 3-СТАЕН,2-ри от 9,Строителство: Тухла
"град Велико Търново, Център",63 300 EUR,77 m2,(822 EUR/m2),Продава 3-СТАЕН,2-ри от 10,Газ: НЕ
"град Велико Търново, Център",63 720 EUR,119 m2,(535 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Велико Търново, Център",63 910 EUR,78 m2,(819 EUR/m2),Продава 3-СТАЕН,2-ри от 9,Строителство: Тухла
"град Велико Търново, Център",64 000 EUR,67 m2,(955 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Велико Търново, Център",65 000 EUR,86 m2,(756 EUR/m2),Продава 3-СТАЕН,2-ри от 2,"Строителство: Тухла, 1975 г."
"град Велико Търново, Център",67 000 EUR,97 m2,(691 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",70 000 EUR,85 m2,(824 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",71 500 EUR,101 m2,(708 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",72 000 EUR,80 m2,(900 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1968 г."
"град Велико Търново, Център",72 000 EUR,95 m2,(758 EUR/m2),Продава 3-СТАЕН,1-ви от 8,Газ: НЕ
"град Велико Търново, Център",72 100 EUR,80 m2,(901 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",72 100 EUR,80 m2,(901 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Нова Болница/Спортна зала",73 500 EUR,87 m2,(845 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",73 920 EUR,92 m2,(803 EUR/m2),Продава 3-СТАЕН,ДА,"Строителство: Тухла, 2022 г."
"град Велико Търново, Център, Пазар",75 000 EUR,97 m2,(773 EUR/m2),Продава 3-СТАЕН,3-ти от 3,Строителство: Тухла
"град Велико Търново, Център",76 000 EUR,79 m2,(962 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град Велико Търново, Център",76 000 EUR,71 m2,(1070 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2010 г."
"град Велико Търново, Център",77 000 EUR,80 m2,(963 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център, Пазара",77 000 EUR,81 m2,(951 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Велико Търново, Център",77 000 EUR,122 m2,(631 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",77 300 EUR,72 m2,(1074 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град Велико Търново, Център",78 000 EUR,95 m2,(821 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",78 800 EUR,95 m2,(829 EUR/m2),Продава 3-СТАЕН,7-ми от 9,"Строителство: Тухла, 2000 г."
"град Велико Търново, Център, Нова болница/Спортна зала",79 000 EUR,91 m2,(868 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Строителство: Тухла
"град Велико Търново, Център, Нова болница/Спортна зала",79 000 EUR,102 m2,(775 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град Велико Търново, Център, Нова болница/Спортна зала",157 000 лв.,99 m2,(1586 лв./m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град Велико Търново, Център",80 500 EUR,78 m2,(1032 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Тухла
"град Велико Търново, Център",81 000 EUR,90 m2,(900 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Нова болница",159 000 лв.,99 m2,(1606 лв./m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Велико Търново, Център",81 400 EUR,70 m2,(1163 EUR/m2),Продава 3-СТАЕН,"Тухла, 1998 г.","
"
"град Велико Търново, Център, Н.Габровски/Н.Болница",82 000 EUR,97 m2,(845 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Тухла
"град Велико Търново, Център, Спортна зала/Нова Болница",161 300 лв.,97 m2,(1663 лв./m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Велико Търново, Център, Стадиона",82 500 EUR,124 m2,(665 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",82 500 EUR,124 m2,(665 EUR/m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Тухла, 2000 г."
"град Велико Търново, Център, Нова болница/Спортна зала",166 000 лв.,98 m2,(1694 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",85 000 EUR,70 m2,(1214 EUR/m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Тухла, 1990 г."
"град Велико Търново, Център",85 000 EUR,90 m2,(944 EUR/m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Тухла, 1990 г."
"град Велико Търново, Център",85 000 EUR,91 m2,(934 EUR/m2),Продава 3-СТАЕН,"Тухла, 1990 г.","
"
"град Велико Търново, Център",85 000 EUR,91 m2,(934 EUR/m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Тухла, 1970 г."
"град Велико Търново, Център, Спортна зала",85 000 EUR,91 m2,(934 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Широк център",85 500 EUR,93 m2,(919 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: НЕ
"град Велико Търново, Център",85 500 EUR,109 m2,(784 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",86 400 EUR,182 m2,(475 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Велико Търново, Център",86 400 EUR,189 m2,(457 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Строителство: Тухла
"град Велико Търново, Център",86 500 EUR,88 m2,(983 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Газ: ДА
"град Велико Търново, Център",86 500 EUR,90 m2,(961 EUR/m2),Продава 3-СТАЕН,9-ти от 12,Газ: ДА
"град Велико Търново, Център",86 500 EUR,90 m2,(961 EUR/m2),Продава 3-СТАЕН,7-ми от 10,"Строителство: Тухла, 2020 г."
"град Велико Търново, Център",86 500 EUR,125 m2,(692 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1960 г."
"град Велико Търново, Център",86 500 EUR,65 m2,(1331 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център",87 000 EUR,90 m2,(967 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Нова болница/Спортна зала",87 000 EUR,109 m2,(798 EUR/m2),Продава 3-СТАЕН,"Тухла, 2009 г.","
"
"град Велико Търново, Център",87 000 EUR,126 m2,(690 EUR/m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Тухла
"град Велико Търново, Център, Широк център",87 500 EUR,83 m2,(1054 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град Велико Търново, Център",87 550 EUR,91 m2,(962 EUR/m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Тухла
"град Велико Търново, Център",174 000 лв.,90 m2,(1933 лв./m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град Велико Търново, Център, Стадиона",89 000 EUR,93 m2,(957 EUR/m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Тухла, 1990 г."
"град Велико Търново, Център",89 000 EUR,90 m2,(989 EUR/m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Тухла
"град Велико Търново, Център",89 000 EUR,91 m2,(978 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",89 000 EUR,90 m2,(989 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",89 000 EUR,91 m2,(978 EUR/m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Тухла
"град Велико Търново, Център",89 500 EUR,62 m2,(1444 EUR/m2),Продава 3-СТАЕН,2-ри от 3,Газ: НЕ
"град Велико Търново, Център",91 500 EUR,94 m2,(973 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 1971 г."
"град Велико Търново, Център",91 600 EUR,100 m2,(916 EUR/m2),Продава 3-СТАЕН,"Тухла, 2000 г.","
"
"град Велико Търново, Център",92 000 EUR,94 m2,(979 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Велико Търново, Център",92 000 EUR,101 m2,(911 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2010 г."
"град Велико Търново, Център",92 700 EUR,72 m2,(1288 EUR/m2),Продава 3-СТАЕН,5-ти от 6,"Строителство: Тухла, 2008 г."
"град Велико Търново, Център",93 000 EUR,107 m2,(869 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: НЕ
"град Велико Търново, Център",93 000 EUR,91 m2,(1022 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",93 900 EUR,147 m2,(639 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",94 800 EUR,92 m2,(1030 EUR/m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Тухла
"град Велико Търново, Център",95 000 EUR,100 m2,(950 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Пощата",95 000 EUR,81 m2,(1173 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",97 000 EUR,89 m2,(1090 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Строителство: Тухла
"град Велико Търново, Център, Габровски-Качица",97 000 EUR,78 m2,(1244 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2015 г."
"град Велико Търново, Център",97 500 EUR,100 m2,(975 EUR/m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Тухла, 2010 г."
"град Велико Търново, Център",99 000 EUR,122 m2,(811 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",100 000 EUR,93 m2,(1075 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",100 000 EUR,102 m2,(980 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",101 750 EUR,105 m2,(969 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център",103 000 EUR,120 m2,(858 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център, Нова болница",103 000 EUR,90 m2,(1144 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град Велико Търново, Център",105 000 EUR,120 m2,(875 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Велико Търново, Център, идеален център",206 000 лв.,95 m2,(2168 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",105 837 EUR,80 m2,(1323 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Газ: НЕ
"град Велико Търново, Център",105 837 EUR,80 m2,(1323 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Център",107 000 EUR,122 m2,(877 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",109 000 EUR,80 m2,(1363 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Панел
"град Велико Търново, Център",109 000 EUR,95 m2,(1147 EUR/m2),Продава 3-СТАЕН,1-ви от 6,"Строителство: Панел, 1970 г."
"град Велико Търново, Център",109 000 EUR,80 m2,(1363 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Велико Търново, Център",110 000 EUR,120 m2,(917 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",110 000 EUR,103 m2,(1068 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Велико Търново, Център",110 000 EUR,109 m2,(1009 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",112 000 EUR,94 m2,(1191 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Велико Търново, Център",112 000 EUR,94 m2,(1191 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Тухла
"град Велико Търново, Център",114 000 EUR,94 m2,(1213 EUR/m2),Продава 3-СТАЕН,2-ри от 7,"Строителство: Тухла, 2000 г."
"град Велико Търново, Център",114 000 EUR,97 m2,(1175 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2010 г."
"град Велико Търново, Център",114 000 EUR,94 m2,(1213 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Строителство: Тухла
"град Велико Търново, Център",114 000 EUR,94 m2,(1213 EUR/m2),Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2010 г."
"град Велико Търново, Център",114 000 EUR,94 m2,(1213 EUR/m2),Продава 3-СТАЕН,2-ри от 7,Строителство: Тухла
"град Велико Търново, Център",114 000 EUR,94 m2,(1213 EUR/m2),Продава 3-СТАЕН,2-ри от 2,Строителство: Тухла
"град Велико Търново, Център",114 000 EUR,93 m2,(1226 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Строителство: Тухла
"град Велико Търново, Център",114 000 EUR,94 m2,(1213 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Тухла
"град Велико Търново, Център",115 000 EUR,94 m2,(1223 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Газ: НЕ
"град Велико Търново, Център",115 000 EUR,94 m2,(1223 EUR/m2),Продава 3-СТАЕН,"Тухла, 2010 г.","
"
"град Велико Търново, Център",115 000 EUR,95 m2,(1211 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",115 350 EUR,94 m2,(1227 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",118 500 EUR,135 m2,(878 EUR/m2),Продава 3-СТАЕН,7-ми от 7,Строителство: Тухла
"град Велико Търново, Център",119 000 EUR,135 m2,(881 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: НЕ
"град Велико Търново, Център",120 000 EUR,120 m2,(1000 EUR/m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Тухла, 2019 г."
"град Велико Търново, Център",120 000 EUR,108 m2,(1111 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",120 000 EUR,120 m2,(1000 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 2010 г."
"град Велико Търново, Център",120 000 EUR,120 m2,(1000 EUR/m2),Продава 3-СТАЕН,"Тухла, 2019 г.","
"
"град Велико Търново, Център",126 000 EUR,90 m2,(1400 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Газ: НЕ
"град Велико Търново, Център",129 500 EUR,90 m2,(1439 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център",130 000 EUR,100 m2,(1300 EUR/m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Тухла, 2005 г."
"град Велико Търново, Център",130 000 EUR,92 m2,(1413 EUR/m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Тухла, 2005 г."
"град Велико Търново, Център",130 000 EUR,140 m2,(929 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център, ХЕИ",130 000 EUR,139 m2,(935 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Газ: ДА
"град Велико Търново, Център",131 000 EUR,92 m2,(1424 EUR/m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Тухла, 2005 г."
"град Велико Търново, Център",131 500 EUR,92 m2,(1429 EUR/m2),Продава 3-СТАЕН,6-ти от 7,"Строителство: Тухла, 2007 г."
"град Велико Търново, Център",131 850 EUR,92 m2,(1433 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център",131 850 EUR,92 m2,(1433 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център",131 900 EUR,92 m2,(1434 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център",132 000 EUR,92 m2,(1435 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Газ: НЕ
"град Велико Търново, Център",132 000 EUR,92 m2,(1435 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център",135 000 EUR,105 m2,(1286 EUR/m2),Продава 3-СТАЕН,3-ти от 10,"Строителство: Тухла, 2020 г."
"град Велико Търново, Център",139 000 EUR,120 m2,(1158 EUR/m2),Продава 3-СТАЕН,3-ти от 3,Строителство: Тухла
"град Велико Търново, Център",148 000 EUR,130 m2,(1138 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",148 000 EUR,122 m2,(1213 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: ДА
"град Велико Търново, Център",149 990 EUR,140 m2,(1071 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",150 000 EUR,120 m2,(1250 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",150 000 EUR,90 m2,(1667 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Строителство: Тухла
"град Велико Търново, Център",154 000 EUR,110 m2,(1400 EUR/m2),Продава 3-СТАЕН,1-ви от 4,Газ: ДА
"град Велико Търново, Център",155 000 EUR,101 m2,(1535 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",167 000 EUR,143 m2,(1168 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2008 г."
"град Велико Търново, Център",167 000 EUR,100 m2,(1670 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Велико Търново, Център",169 000 EUR,160 m2,(1056 EUR/m2),Продава 3-СТАЕН,5-ти от 6,Газ: ДА
"град Велико Търново, Център",169 000 EUR,175 m2,(966 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Велико Търново, Център",170 000 EUR,110 m2,(1545 EUR/m2),Продава 3-СТАЕН,"Тухла, 2015 г.","
"
"град Велико Търново, Център, Широк Център",170 000 EUR,120 m2,(1417 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: ДА
