location,price,m2,price/m2,details,floor,build
"град Пловдив, Кършияка",31 813 EUR,22 m2,(1446 EUR/m2),Продава 1-СТАЕН,1-ви от 6,"Строителство: Тухла, 2021 г."
"град Пловдив, Кършияка, х-л Ст.Петербург",35 419 EUR,46 m2,(770 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка",55 512 EUR,47 m2,(1181 EUR/m2),Продава 1-СТАЕН,2-ри от 7,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, I-во РПУ",30 439 EUR,37 m2,(823 EUR/m2),Продава 1-СТАЕН,5-ти от 11,Строителство: Тухла
"град Пловдив, Кючук Париж, бул.Южен",30 729 EUR,43 m2,(715 EUR/m2),Продава 1-СТАЕН,7-ми от 11,Строителство: Тухла
"град Пловдив, Кючук Париж",34 400 EUR,35 m2,(983 EUR/m2),Продава 1-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, бул. Южен",37 000 EUR,51 m2,(725 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Кючук Париж",46 000 EUR,39 m2,(1179 EUR/m2),Продава 1-СТАЕН,10-ти от 10,"Строителство: Тухла, 2018 г."
"град Пловдив, Остромила",43 040 EUR,62 m2,(694 EUR/m2),Продава 1-СТАЕН,1-ви от 4,Газ: НЕ
"град Пловдив, Тракия, парк Лаута",42 600 EUR,38 m2,(1121 EUR/m2),Продава 1-СТАЕН,11-ти от 14,"Строителство: ЕПК, 1988 г."
"град Пловдив, Тракия",46 500 EUR,36 m2,(1292 EUR/m2),Продава 1-СТАЕН,2-ри от 8,"Строителство: Панел, 1987 г."
"град Пловдив, Христо Смирненски, Бенз. Лукойл",33 599 EUR,40 m2,(840 EUR/m2),Продава 1-СТАЕН,2-ри от 10,Строителство: Тухла
"град Пловдив, Христо Смирненски",41 300 EUR,51 m2,(810 EUR/m2),Продава 1-СТАЕН,6-ти от 6,Газ: НЕ
"град Пловдив, Христо Смирненски, Гребен канал",42 720 EUR,48 m2,(890 EUR/m2),Продава 1-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски, МОЛ Пловдив",43 375 EUR,40 m2,(1084 EUR/m2),Продава 1-СТАЕН,4-ти от 10,Строителство: Тухла
"град Пловдив, Христо Смирненски",44 951 EUR,48 m2,(936 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Център, Каменица 2",43 899 EUR,40 m2,(1097 EUR/m2),Продава 1-СТАЕН,Тухла,"
"
"град Пловдив, Център",44 110 EUR,41 m2,(1076 EUR/m2),Продава 1-СТАЕН,5-ти от 9,Строителство: Тухла
"град Пловдив, Южен, ОАЗИС 6",44 000 EUR,37 m2,(1189 EUR/m2),Продава 1-СТАЕН,3-ти от 10,"Строителство: Тухла, 2012 г."
"град Пловдив, Въстанически",51 480 EUR,70 m2,(735 EUR/m2),Продава 2-СТАЕН,8-ми от 9,Строителство: Тухла
"град Пловдив, Въстанически, парк Белите брези",52 000 EUR,50 m2,(1040 EUR/m2),Продава 2-СТАЕН,7-ми от 8,"Строителство: Панел, 1984 г."
"град Пловдив, Въстанически, Автогара Родопи",65 000 EUR,64 m2,(1016 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Строителство: Панел
"град Пловдив, Гагарин",61 900 EUR,64 m2,(967 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Панел, 1985 г."
"град Пловдив, Западен",51 500 EUR,63 m2,(817 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град Пловдив, Западен, Квартал Отдих и Култура",,71 m2,,Продава 2-СТАЕН,2-ри от 7,ТEЦ: ДА
"град Пловдив, Западен, Квартал Отдих и Култура",,69 m2,,Продава 2-СТАЕН,4-ти от 7,ТEЦ: ДА
"град Пловдив, Коматевски възел",51 600 EUR,61 m2,(846 EUR/m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 2023 г."
"град Пловдив, Кършияка, Пощата",47 999 EUR,48 m2,(1000 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, 55кв.м Кършияка  акт 14",55 000 EUR,55 m2,(1000 EUR/m2),Продава 2-СТАЕН,2-ри от 7,"Строителство: Тухла, 2022 г."
"град Пловдив, Кършияка, х-л Ст.Петербург",57 750 EUR,75 m2,(770 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка",57 790 EUR,75 m2,(771 EUR/m2),Продава 2-СТАЕН,4-ти от 12,Строителство: Тухла
"град Пловдив, Кършияка, Пловдивски панаир",58 580 EUR,74 m2,(792 EUR/m2),Продава 2-СТАЕН,9-ти от 13,Строителство: Тухла
"град Пловдив, Кършияка, река Марица",62 370 EUR,81 m2,(770 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка",62 730 EUR,63 m2,(996 EUR/m2),Продава 2-СТАЕН,4-ти от 10,"Строителство: Тухла, 2023 г."
"град Пловдив, Кършияка, Пощата",64 150 EUR,53 m2,(1210 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, Герджика",64 882 EUR,55 m2,(1180 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, Герджика",64 883 EUR,52 m2,(1248 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Строителство: Тухла
"град Пловдив, Кършияка",69 500 EUR,62 m2,(1121 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Строителство: Тухла
"град Пловдив, Кършияка",71 000 EUR,59 m2,(1203 EUR/m2),Продава 2-СТАЕН,2-ри от 7,"Строителство: Тухла, 2022 г."
"град Пловдив, Кършияка",76 692 EUR,70 m2,(1096 EUR/m2),Продава 2-СТАЕН,9-ти от 12,Строителство: Тухла
"град Пловдив, Кършияка",83 500 EUR,67 m2,(1246 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: НЕ
"град Пловдив, Кършияка",88 000 EUR,82 m2,(1073 EUR/m2),Продава 2-СТАЕН,4-ти от 8,"Строителство: Тухла, 2022 г."
"град Пловдив, Кършияка, Пощата",91 777 EUR,105 m2,(874 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, Пощата",91 778 EUR,85 m2,(1080 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Строителство: Тухла
"град Пловдив, Кършияка",91 798 EUR,85 m2,(1080 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2009 г."
"град Пловдив, Кършияка, Новотела",91 798 EUR,60 m2,(1530 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Строителство: Тухла
"град Пловдив, Кършияка, Новотела",91 799 EUR,60 m2,(1530 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Тухла
"град Пловдив, Кършияка",91 999 EUR,60 m2,(1533 EUR/m2),Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2016 г."
"град Пловдив, Кършияка, Гагарин",149 993 EUR,107 m2,(1402 EUR/m2),Продава 2-СТАЕН,1-ви от 8,Строителство: Тухла
"град Пловдив, Кючук Париж, Коматевски възел",46 895 EUR,67 m2,(700 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Строителство: Тухла
"град Пловдив, Кючук Париж, Коматевски възел",48 140 EUR,58 m2,(830 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 2023 г."
"град Пловдив, Кючук Париж",48 578 EUR,67 m2,(725 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кючук Париж, Коматевски възел",50 120 EUR,71 m2,(706 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Строителство: Тухла
"град Пловдив, Кючук Париж",51 583 EUR,61 m2,(846 EUR/m2),Продава 2-СТАЕН,8-ми от 9,Строителство: Тухла
"град Пловдив, Кючук Париж, Коматевски възел",51 599 EUR,61 m2,(846 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Строителство: Тухла
"град Пловдив, Кючук Париж, Коматевски възел",51 600 EUR,61 m2,(846 EUR/m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 2023 г."
"град Пловдив, Кючук Париж, бул. Южен",51 850 EUR,61 m2,(850 EUR/m2),Продава 2-СТАЕН,6-ти от 7,Строителство: Тухла
"град Пловдив, Кючук Париж, Белите брези",51 895 EUR,50 m2,(1038 EUR/m2),Продава 2-СТАЕН,7-ми от 8,Строителство: Панел
"град Пловдив, Кючук Париж, Белите брези",51 896 EUR,50 m2,(1038 EUR/m2),Продава 2-СТАЕН,7-ми от 8,Строителство: Панел
"град Пловдив, Кючук Париж",51 896 EUR,50 m2,(1038 EUR/m2),Продава 2-СТАЕН,7-ми от 8,"Строителство: Панел, 1980 г."
"град Пловдив, Кючук Париж, Белите брези",51 897 EUR,50 m2,(1038 EUR/m2),Продава 2-СТАЕН,7-ми от 8,Строителство: Панел
"град Пловдив, Кючук Париж",52 560 EUR,73 m2,(720 EUR/m2),Продава 2-СТАЕН,10-ти от 11,"Строителство: Тухла, 2023 г."
"град Пловдив, Кючук Париж, бул.Южен",53 777 EUR,71 m2,(757 EUR/m2),Продава 2-СТАЕН,9-ти от 10,Строителство: Тухла
"град Пловдив, Кючук Париж",59 640 EUR,74 m2,(806 EUR/m2),Продава 2-СТАЕН,10-ти от 15,Газ: НЕ
"град Пловдив, Кючук Париж, Бул.Вапцаров",59 940 EUR,74 m2,(810 EUR/m2),Продава 2-СТАЕН,10-ти от 15,"Строителство: Тухла, 2023 г."
"град Пловдив, Кючук Париж",65 650 EUR,77 m2,(853 EUR/m2),Продава 2-СТАЕН,7-ми от 7,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж",68 199 EUR,70 m2,(974 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Кючук Париж",72 400 EUR,85 m2,(852 EUR/m2),Продава 2-СТАЕН,5-ти от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, I-во РПУ",78 999 EUR,75 m2,(1053 EUR/m2),Продава 2-СТАЕН,3-ти от 7,Строителство: Тухла
"град Пловдив, Кючук Париж",84 000 EUR,70 m2,(1200 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Газ: НЕ
"град Пловдив, Кючук Париж",89 999 EUR,70 m2,(1286 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2020 г."
"град Пловдив, Кючук Париж, Коматевски възел",91 999 EUR,68 m2,(1353 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Строителство: Тухла
"град Пловдив, Кючук Париж, бул.Южен",92 225 EUR,68 m2,(1356 EUR/m2),Продава 2-СТАЕН,6-ти от 8,Строителство: Тухла
"град Пловдив, Младежки Хълм",82 800 EUR,80 m2,(1035 EUR/m2),Продава 2-СТАЕН,1-ви от 2,"Строителство: Тухла, 2015 г."
"град Пловдив, Младежки Хълм",90 000 EUR,75 m2,(1200 EUR/m2),Продава 2-СТАЕН,13-ти от 14,"Строителство: Тухла, 1990 г."
"град Пловдив, Младежки Хълм",130 000 EUR,63 m2,(2063 EUR/m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Тухла, 2018 г."
"град Пловдив, Младежки Хълм",140 000 EUR,66 m2,(2121 EUR/m2),Продава 2-СТАЕН,4-ти от 7,Строителство: Тухла
"град Пловдив, Остромила",64 258 EUR,69 m2,(931 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град Пловдив, Остромила",69 500 EUR,63 m2,(1103 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Остромила",73 934 EUR,85 m2,(870 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: НЕ
"град Пловдив, Прослав",48 960 EUR,64 m2,(765 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2023 г."
"град Пловдив, Прослав, Читалището",62 000 EUR,95 m2,(653 EUR/m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 2023 г."
"град Пловдив, Тракия, Пощата",50 800 EUR,66 m2,(770 EUR/m2),Продава 2-СТАЕН,2-ри от 11,Строителство: Тухла
"град Пловдив, Тракия, Ч. Храбър",50 999 EUR,48 m2,(1062 EUR/m2),Продава 2-СТАЕН,6-ти от 7,"Строителство: Панел, 1980 г."
"град Пловдив, Тракия",53 900 EUR,69 m2,(781 EUR/m2),Продава 2-СТАЕН,4-ти от 12,Строителство: Тухла
"град Пловдив, Тракия, Форум",66 200 EUR,68 m2,(974 EUR/m2),Продава 2-СТАЕН,8-ми от 10,Строителство: Тухла
"град Пловдив, Тракия, Пощата",69 000 EUR,77 m2,(896 EUR/m2),Продава 2-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Тракия",84 000 EUR,85 m2,(988 EUR/m2),Продава 2-СТАЕН,9-ти от 14,Газ: НЕ
"град Пловдив, Тракия",84 999 EUR,78 m2,(1090 EUR/m2),Продава 2-СТАЕН,10-ти от 15,"Строителство: Тухла, 2022 г."
"град Пловдив, Тракия",84 999 EUR,75 m2,(1133 EUR/m2),Продава 2-СТАЕН,8-ми от 15,"Строителство: Тухла, 2022 г."
"град Пловдив, Тракия, Мебелна къща",86 800 EUR,75 m2,(1157 EUR/m2),Продава 2-СТАЕН,10-ти от 14,Строителство: Тухла
"град Пловдив, Тракия",87 550 EUR,86 m2,(1018 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Газ: НЕ
"град Пловдив, Тракия, мебелна къща",109 999 EUR,78 m2,(1410 EUR/m2),Продава 2-СТАЕН,5-ти от 15,Строителство: Тухла
"град Пловдив, Христо Смирненски, маг.Лекси",52 938 EUR,65 m2,(814 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Строителство: Тухла
"град Пловдив, Христо Смирненски",53 900 EUR,61 m2,(884 EUR/m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски",53 900 EUR,61 m2,(884 EUR/m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски, МГ",53 900 EUR,61 m2,(884 EUR/m2),Продава 2-СТАЕН,5-ти от 9,Строителство: Тухла
"град Пловдив, Христо Смирненски, Бенз. Лукойл",64 573 EUR,67 m2,(964 EUR/m2),Продава 2-СТАЕН,4-ти от 8,Строителство: Тухла
"град Пловдив, Христо Смирненски",65 999 EUR,71 m2,(930 EUR/m2),Продава 2-СТАЕН,6-ти от 9,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски",73 500 EUR,60 m2,(1225 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2021 г."
"град Пловдив, Христо Смирненски",79 000 EUR,60 m2,(1317 EUR/m2),Продава 2-СТАЕН,4-ти от 9,"Строителство: Тухла, 2018 г."
"град Пловдив, Христо Смирненски, МОЛ 'Пловдив'",80 290 EUR,74 m2,(1085 EUR/m2),Продава 2-СТАЕН,3-ти от 12,Строителство: Тухла
"град Пловдив, Христо Смирненски, маг.Сани",81 570 EUR,64 m2,(1275 EUR/m2),Продава 2-СТАЕН,3-ти от 8,Строителство: Панел
"град Пловдив, Христо Смирненски, маг. Лекси",81 571 EUR,60 m2,(1360 EUR/m2),Продава 2-СТАЕН,3-ти от 8,Строителство: Панел
"град Пловдив, Христо Смирненски, маг. Лекси",81 574 EUR,60 m2,(1360 EUR/m2),Продава 2-СТАЕН,3-ти от 8,Строителство: Панел
"град Пловдив, Христо Смирненски, пред Акт 15",84 000 EUR,73 m2,(1151 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски, Гребна база",85 918 EUR,86 m2,(999 EUR/m2),Продава 2-СТАЕН,4-ти от 7,Строителство: Тухла
"град Пловдив, Христо Смирненски",86 500 EUR,75 m2,(1153 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Христо Смирненски, МОЛ Пловдив",105 000 EUR,55 m2,(1909 EUR/m2),Продава 2-СТАЕН,5-ти от 9,Строителство: Тухла
"град Пловдив, Христо Смирненски",105 952 EUR,71 m2,(1492 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Газ: НЕ
"град Пловдив, Център, Съдийски",58 000 EUR,71 m2,(817 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Пловдив, Център",68 000 EUR,60 m2,(1133 EUR/m2),Продава 2-СТАЕН,2-ри от 2,"Строителство: Тухла, 1980 г."
"град Пловдив, Център",68 120 EUR,63 m2,(1081 EUR/m2),Продава 2-СТАЕН,5-ти от 7,Строителство: Тухла
"град Пловдив, Център, Стар град",68 120 EUR,63 m2,(1081 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Строителство: Тухла
"град Пловдив, Център",89 618 EUR,83 m2,(1080 EUR/m2),Продава 2-СТАЕН,3-ти от 11,ТEЦ: НЕ
"град Пловдив, Център, Каменица 1",89 999 EUR,65 m2,(1385 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Строителство: Панел
"град Пловдив, Център, каменица 1",95 999 EUR,65 m2,(1477 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2021 г."
"град Пловдив, Център, Евмолпия",96 000 EUR,68 m2,(1412 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град Пловдив, Център, ВМИ",133 000 EUR,68 m2,(1956 EUR/m2),Продава 2-СТАЕН,2-ри от 7,"Строителство: Тухла, 2021 г."
"град Пловдив, Център, ВМИ-ул.Кавала",138 999 EUR,75 m2,(1853 EUR/m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Тухла, 2017 г."
"град Пловдив, Южен, Коматевски възел",49 900 EUR,59 m2,(846 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 2022 г."
"град Пловдив, Южен",68 200 EUR,70 m2,(974 EUR/m2),Продава 2-СТАЕН,6-ти от 10,"Строителство: Тухла, 2022 г."
"град Пловдив, Въстанически, Камела",61 350 EUR,80 m2,(767 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Панел
"град Пловдив, Въстанически",77 500 EUR,84 m2,(923 EUR/m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Тухла, 2017 г."
"град Пловдив, Въстанически",78 900 EUR,96 m2,(822 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2023 г."
"град Пловдив, Въстанически, II-ра градска болница",80 000 EUR,94 m2,(851 EUR/m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Панел
"град Пловдив, Въстанически, бул. 'Южен'",80 320 EUR,105 m2,(765 EUR/m2),Продава 3-СТАЕН,1-ви от 5,Строителство: Тухла
"град Пловдив, Въстанически",113 700 EUR,122 m2,(932 EUR/m2),Продава 3-СТАЕН,6-ти от 9,"Строителство: Тухла, 2022 г."
"град Пловдив, Гагарин",92 000 EUR,65 m2,(1415 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Газ: НЕ
"град Пловдив, Западен",72 224 EUR,85 m2,(850 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Газ: НЕ
"град Пловдив, Западен, Пълмед",115 000 EUR,86 m2,(1337 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Пловдив, Западен, Квартал Отдих и Култура",,145 m2,,Продава 3-СТАЕН,6-ти от 7,ТEЦ: ДА
"град Пловдив, Западен, Квартал Отдих и Култура",,120 m2,,Продава 3-СТАЕН,3-ти от 7,Строителство: Тухла
"град Пловдив, Захарна фабрика",95 700 EUR,87 m2,(1100 EUR/m2),Продава 3-СТАЕН,5-ти от 5,Газ: НЕ
"град Пловдив, Изгрев, ОУ Димчо Дебелянов",47 900 EUR,87 m2,(551 EUR/m2),Продава 3-СТАЕН,НЕ,"Строителство: Панел, 1982 г."
"град Пловдив, Изгрев",70 000 EUR,90 m2,(778 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Панел, 1970 г."
"град Пловдив, Каменица 1, Военна Болница",127 500 EUR,85 m2,(1500 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2008 г."
"град Пловдив, Каменица 1",141 999 EUR,85 m2,(1671 EUR/m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 2010 г."
"град Пловдив, Каменица 1",150 000 EUR,93 m2,(1613 EUR/m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 1995 г."
"град Пловдив, Каменица 1",160 000 EUR,92 m2,(1739 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 1999 г."
"град Пловдив, Каменица 1",160 000 EUR,92 m2,(1739 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 1999 г."
"град Пловдив, Каменица 2",93 999 EUR,96 m2,(979 EUR/m2),Продава 3-СТАЕН,16-ти от 16,"Строителство: Тухла, 1985 г."
"град Пловдив, Каменица 2",103 999 EUR,110 m2,(945 EUR/m2),Продава 3-СТАЕН,1-ви от 12,"Строителство: Тухла, 1994 г."
"град Пловдив, Кършияка",64 994 EUR,66 m2,(985 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Пловдив, Кършияка",75 050 EUR,95 m2,(790 EUR/m2),Продава 3-СТАЕН,11-ти от 18,"Строителство: Тухла, 2023 г."
"град Пловдив, Кършияка, Хитър Петър",76 000 EUR,68 m2,(1118 EUR/m2),Продава 3-СТАЕН,6-ти от 16,ТEЦ: НЕ
"град Пловдив, Кършияка, II-ро колело на Панаира",79 548 EUR,90 m2,(884 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Тухла
"град Пловдив, Кършияка",79 549 EUR,90 m2,(884 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2000 г."
"град Пловдив, Кършияка",79 900 EUR,70 m2,(1141 EUR/m2),Продава 3-СТАЕН,9-ти от 12,Газ: НЕ
"град Пловдив, Кършияка, река Марица",80 080 EUR,104 m2,(770 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, х-л Ст.Петербург",83 041 EUR,120 m2,(692 EUR/m2),Продава 3-СТАЕН,7-ми от 26,Строителство: Тухла
"град Пловдив, Кършияка, Гагарин",83 159 EUR,108 m2,(770 EUR/m2),Продава 3-СТАЕН,6-ти от 18,Строителство: Тухла
"град Пловдив, Кършияка, Гагарин",85 999 EUR,94 m2,(915 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Панел
"град Пловдив, Кършияка, Пловдивски панаир",86 241 EUR,100 m2,(862 EUR/m2),Продава 3-СТАЕН,8-ми от 9,"Строителство: Тухла, 2022 г."
"град Пловдив, Кършияка, Гагарин",88 399 EUR,60 m2,(1473 EUR/m2),Продава 3-СТАЕН,1-ви от 6,Строителство: Панел
"град Пловдив, Кършияка",102 000 EUR,110 m2,(927 EUR/m2),Продава 3-СТАЕН,3-ти от 9,"Строителство: Тухла, 1970 г."
"град Пловдив, Кършияка, Панаира",102 999 EUR,85 m2,(1212 EUR/m2),Продава 3-СТАЕН,2-ри от 10,Строителство: Тухла
"град Пловдив, Кършияка",108 941 EUR,91 m2,(1197 EUR/m2),Продава 3-СТАЕН,4-ти от 8,"Строителство: Тухла, 2022 г."
"град Пловдив, Кършияка, Пощата",112 350 EUR,85 m2,(1322 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Пловдив, Кършияка",125 000 EUR,80 m2,(1563 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2006 г."
"град Пловдив, Кършияка, Пощата",132 999 EUR,111 m2,(1198 EUR/m2),Продава 3-СТАЕН,6-ти от 8,"Строителство: Тухла, 2022 г."
"град Пловдив, Кършияка",133 000 EUR,111 m2,(1198 EUR/m2),Продава 3-СТАЕН,6-ти от 8,ТEЦ: ДА
"град Пловдив, Кършияка, х-л Ст.Петербург ",138 999 EUR,110 m2,(1264 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град Пловдив, Кършияка, Гагарин",149 994 EUR,107 m2,(1402 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Пловдив, Кършияка, Панаира",150 000 EUR,107 m2,(1402 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 2021 г."
"град Пловдив, Кършияка",152 999 EUR,111 m2,(1378 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Пловдив, Кършияка, Пощата",154 981 EUR,140 m2,(1107 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Строителство: Тухла
"град Пловдив, Кършияка, Пощата",154 982 EUR,140 m2,(1107 EUR/m2),Продава 3-СТАЕН,5-ти от 9,Строителство: Тухла
"град Пловдив, Кършияка",169 999 EUR,100 m2,(1700 EUR/m2),Продава 3-СТАЕН,6-ти от 11,Газ: НЕ
"град Пловдив, Кючук Париж, Коматевски възел",61 335 EUR,80 m2,(767 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Пловдив, Кючук Париж, бул.Южен",71 275 EUR,68 m2,(1048 EUR/m2),Продава 3-СТАЕН,2-ри от 8,Строителство: Панел
"град Пловдив, Кючук Париж, Южен",73 440 EUR,102 m2,(720 EUR/m2),Продава 3-СТАЕН,3-ти от 11,"Строителство: Тухла, 2023 г."
"град Пловдив, Кючук Париж",74 799 EUR,104 m2,(719 EUR/m2),Продава 3-СТАЕН,5-ти от 11,Строителство: Тухла
"град Пловдив, Кючук Париж, Гимн. Васил Коларов",75 000 EUR,80 m2,(938 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Пловдив, Кючук Париж, Южен",75 600 EUR,105 m2,(720 EUR/m2),Продава 3-СТАЕН,5-ти от 11,"Строителство: Тухла, 2023 г."
"град Пловдив, Кючук Париж",77 720 EUR,108 m2,(720 EUR/m2),Продава 3-СТАЕН,"Тухла, 2022 г.","
"
"град Пловдив, Кючук Париж, бул.Южен",79 850 EUR,95 m2,(841 EUR/m2),Продава 3-СТАЕН,4-ти от 7,Строителство: Тухла
"град Пловдив, Кючук Париж",79 899 EUR,94 m2,(850 EUR/m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, бул.Южен",79 986 EUR,94 m2,(851 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Пловдив, Кючук Париж",80 347 EUR,106 m2,(758 EUR/m2),Продава 3-СТАЕН,2-ри от 9,Газ: НЕ
"град Пловдив, Кючук Париж, бул.Южен",81 599 EUR,94 m2,(868 EUR/m2),Продава 3-СТАЕН,Панел,"
"
"град Пловдив, Кючук Париж, бул. Южен",82 079 EUR,108 m2,(760 EUR/m2),Продава 3-СТАЕН,2-ри от 9,Строителство: Тухла
"град Пловдив, Кючук Париж, Събота пазара",85 000 EUR,76 m2,(1118 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 2000 г."
"град Пловдив, Кючук Париж",89 600 EUR,100 m2,(896 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Пловдив, Кючук Париж, у-ще Димитър Талев",93 731 EUR,84 m2,(1116 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Панел
"град Пловдив, Кючук Париж, Коматевски възел",95 000 EUR,115 m2,(826 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2023 г."
