location,price,m2,price/m2,details,floor,build
"град София, Банишора, бул. Княгиня Мария Луиза",46 500 EUR,25 m2,(1860 EUR/m2),Продава 1-СТАЕН,15-ти от 18,Строителство: ЕПК
"град София, Банишора",96 000 EUR,48 m2,(2000 EUR/m2),Продава 1-СТАЕН,2-ри от 7,ТEЦ: ДА
"град София, Борово",109 900 EUR,42 m2,(2617 EUR/m2),Продава 1-СТАЕН,9-ти от 12,Газ: НЕ
"град София, Бояна",84 900 EUR,46 m2,(1846 EUR/m2),Продава 1-СТАЕН,4-ти от 5,Газ: ДА
"град София, Гео Милев",112 000 EUR,30 m2,(3733 EUR/m2),Продава 1-СТАЕН,8-ми от 8,Газ: НЕ
"град София, Дружба 1",63 900 EUR,45 m2,(1420 EUR/m2),Продава 1-СТАЕН,5-ти от 9,"Строителство: Тухла, 2022 г."
"град София, Дружба 1",74 500 EUR,46 m2,(1620 EUR/m2),Продава 1-СТАЕН,3-ти от 6,Газ: НЕ
"град София, Дружба 1",75 900 EUR,48 m2,(1581 EUR/m2),Продава 1-СТАЕН,3-ти от 8,ТEЦ: ДА
"град София, Дружба 2",74 000 EUR,48 m2,(1542 EUR/m2),Продава 1-СТАЕН,6-ти от 8,"Строителство: Панел, 1987 г."
"град София, Дружба 2, ул. Обиколна",84 500 EUR,47 m2,(1798 EUR/m2),Продава 1-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Дървеница",67 500 EUR,25 m2,(2700 EUR/m2),Продава 1-СТАЕН,5-ти от 7,"Строителство: Панел, 1982 г."
"град София, Дървеница, бул. Андрей Ляпчев",72 441 EUR,51 m2,(1420 EUR/m2),Продава 1-СТАЕН,2-ри от 6,Газ: НЕ
"град София, Дървеница",99 800 EUR,47 m2,(2123 EUR/m2),Продава 1-СТАЕН,6-ти от 8,"Строителство: Панел, 1986 г."
"град София, Зона Б-18",62 000 EUR,36 m2,(1722 EUR/m2),Продава 1-СТАЕН,4-ти от 7,Газ: НЕ
"град София, Зона Б-19",36 000 EUR,18 m2,(2000 EUR/m2),Продава 1-СТАЕН,НЕ,ТEЦ: ДА
"град София, Кръстова вада, бул. Черни връх",81 245 EUR,56 m2,(1451 EUR/m2),Продава 1-СТАЕН,7-ми от 14,Газ: ДА
"град София, Люлин 1",66 000 EUR,40 m2,(1650 EUR/m2),Продава 1-СТАЕН,1-ви от 4,"Строителство: Тухла, 2010 г."
"град София, Люлин 3, бул. Захари Стоянов",58 900 EUR,42 m2,(1402 EUR/m2),Продава 1-СТАЕН,8-ми от 8,Строителство: Панел
"град София, Люлин 6",42 000 EUR,37 m2,(1135 EUR/m2),Продава 1-СТАЕН,1-ви от 8,ТEЦ: ДА
"град София, Люлин 7, бул. Д-р Петър Дертлиев",38 000 EUR,54 m2,(704 EUR/m2),Продава 1-СТАЕН,4-ти от 4,Газ: НЕ
"град София, Малинова долина",43 500 EUR,30 m2,(1450 EUR/m2),Продава 1-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Малинова долина",47 600 EUR,37 m2,(1286 EUR/m2),Продава 1-СТАЕН,1-ви от 4,"Строителство: Тухла, 2022 г."
"град София, Малинова долина",54 000 EUR,47 m2,(1149 EUR/m2),Продава 1-СТАЕН,Партер от 6,ТEЦ: НЕ
"град София, Малинова долина",56 550 EUR,39 m2,(1450 EUR/m2),Продава 1-СТАЕН,2-ри от 6,Газ: НЕ
"град София, Малинова долина",57 600 EUR,48 m2,(1200 EUR/m2),Продава 1-СТАЕН,4-ти от 5,Строителство: Тухла
"град София, Малинова долина",60 152 EUR,39 m2,(1542 EUR/m2),Продава 1-СТАЕН,3-ти от 4,Газ: ДА
"град София, Малинова долина",61 500 EUR,44 m2,(1398 EUR/m2),Продава 1-СТАЕН,3-ти от 5,Газ: НЕ
"град София, Малинова долина",62 550 EUR,38 m2,(1646 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Малинова долина",68 750 EUR,55 m2,(1250 EUR/m2),Продава 1-СТАЕН,2-ри от 6,"Строителство: Тухла, 2024 г."
"град София, Малинова долина",70 700 EUR,62 m2,(1140 EUR/m2),Продава 1-СТАЕН,Партер от 6,"Строителство: Тухла, 2022 г."
"град София, Манастирски ливади",128 000 EUR,63 m2,(2032 EUR/m2),Продава 1-СТАЕН,3-ти от 7,Газ: ДА
"град София, Младост 1, бул. Цариградско шосе",93 000 EUR,42 m2,(2214 EUR/m2),Продава 1-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Младост 2",75 990 EUR,37 m2,(2054 EUR/m2),Продава 1-СТАЕН,3-ти от 14,Газ: НЕ
"град София, Младост 3",79 800 EUR,42 m2,(1900 EUR/m2),Продава 1-СТАЕН,10-ти от 15,ТEЦ: ДА
"град София, Младост 3",89 900 EUR,47 m2,(1913 EUR/m2),Продава 1-СТАЕН,9-ти от 9,ТEЦ: ДА
"град София, Младост 4",60 200 EUR,41 m2,(1468 EUR/m2),Продава 1-СТАЕН,1-ви от 7,Газ: НЕ
"град София, Младост 4",60 500 EUR,42 m2,(1440 EUR/m2),Продава 1-СТАЕН,ДА,"Строителство: Тухла, 2022 г."
"град София, Младост 4",79 900 EUR,49 m2,(1631 EUR/m2),Продава 1-СТАЕН,1-ви от 8,Газ: НЕ
"град София, Надежда 3, бул. Ломско шосе",59 000 EUR,44 m2,(1341 EUR/m2),Продава 1-СТАЕН,Партер от 6,ТEЦ: ДА
"град София, Оборище",109 999 EUR,40 m2,(2750 EUR/m2),Продава 1-СТАЕН,1-ви от 4,Строителство: Тухла
"град София, Овча купел 2",43 946 EUR,37 m2,(1188 EUR/m2),Продава 1-СТАЕН,5-ти от 8,Газ: НЕ
"град София, Овча купел 2",47 476 EUR,44 m2,(1079 EUR/m2),Продава 1-СТАЕН,3-ти от 6,ТEЦ: ДА
"град София, Овча купел 2",52 998 EUR,48 m2,(1104 EUR/m2),Продава 1-СТАЕН,3-ти от 9,Газ: ДА
"град София, Павлово, пл. Знаме на мира",92 300 EUR,64 m2,(1442 EUR/m2),Продава 1-СТАЕН,1-ви от 4,Газ: ДА
"град София, Студентски град",40 000 EUR,33 m2,(1212 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2022 г."
"град София, Студентски град",61 990 EUR,40 m2,(1550 EUR/m2),Продава 1-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град София, Студентски град, ул. Акад. Борис Стефанов",62 640 EUR,39 m2,(1606 EUR/m2),Продава 1-СТАЕН,4-ти от 5,Газ: НЕ
"град София, Студентски град",69 000 EUR,42 m2,(1643 EUR/m2),Продава 1-СТАЕН,3-ти от 7,Газ: НЕ
"град София, Студентски град, ул. Проф. Атанас Иширков",79 990 EUR,46 m2,(1739 EUR/m2),Продава 1-СТАЕН,2-ри от 6,ТEЦ: ДА
"град София, Студентски град",82 390 EUR,54 m2,(1526 EUR/m2),Продава 1-СТАЕН,1-ви от 6,ТEЦ: ДА
"град София, Студентски град",82 899 EUR,49 m2,(1692 EUR/m2),Продава 1-СТАЕН,"Тухла, 2017 г.","
"
"град София, Център, ул. Христо Белчев",43 500 EUR,32 m2,(1359 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 1950 г."
"град София, Център",65 999 EUR,34 m2,(1941 EUR/m2),Продава 1-СТАЕН,1-ви от 3,Газ: НЕ
"град София, Център, бул. Пенчо Славейков",85 000 EUR,31 m2,(2742 EUR/m2),Продава 1-СТАЕН,7-ми от 7,Газ: НЕ
"град София, Център, ул. Петра",120 000 EUR,49 m2,(2449 EUR/m2),Продава 1-СТАЕН,3-ти от 4,ТEЦ: ДА
"град София, Център, бул. Васил Левски",159 200 EUR,85 m2,(1873 EUR/m2),Продава 1-СТАЕН,3-ти от 4,"Строителство: Тухла, 1940 г."
"град София, Банишора",66 000 EUR,67 m2,(985 EUR/m2),Продава 2-СТАЕН,11-ти от 16,Газ: НЕ
"град София, Банишора",73 068 EUR,57 m2,(1282 EUR/m2),Продава 2-СТАЕН,3-ти от 18,Газ: НЕ
"град София, Банишора, ул. Враня",95 486 EUR,73 m2,(1308 EUR/m2),Продава 2-СТАЕН,2-ри от 12,ТEЦ: ДА
"град София, Банишора, ул. Сливен",96 900 EUR,40 m2,(2423 EUR/m2),Продава 2-СТАЕН,6-ти от 7,ТEЦ: ДА
"град София, Банишора",98 068 EUR,65 m2,(1509 EUR/m2),Продава 2-СТАЕН,4-ти от 12,Газ: НЕ
"град София, Банишора",101 740 EUR,67 m2,(1519 EUR/m2),Продава 2-СТАЕН,10-ти от 12,Газ: НЕ
"град София, Банишора, ул. Опълченска",115 000 EUR,58 m2,(1983 EUR/m2),Продава 2-СТАЕН,5-ти от 10,"Строителство: Тухла, 2021 г."
"град София, Банишора",132 000 EUR,76 m2,(1737 EUR/m2),Продава 2-СТАЕН,3-ти от 7,Газ: НЕ
"град София, Банишора",149 000 EUR,78 m2,(1910 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Газ: НЕ
"град София, Белите брези",129 000 EUR,90 m2,(1433 EUR/m2),Продава 2-СТАЕН,2-ри от 5,ТEЦ: ДА
"град София, Борово, ул. Подуево",113 000 EUR,67 m2,(1687 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град София, Борово",125 000 EUR,56 m2,(2232 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Газ: НЕ
"град София, Борово",145 990 EUR,84 m2,(1738 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Борово",146 900 EUR,70 m2,(2099 EUR/m2),Продава 2-СТАЕН,8-ми от 8,ТEЦ: ДА
"град София, Борово",149 000 EUR,60 m2,(2483 EUR/m2),Продава 2-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Борово",149 000 EUR,60 m2,(2483 EUR/m2),Продава 2-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Борово",149 000 EUR,60 m2,(2483 EUR/m2),Продава 2-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Борово, ул. Родопски извор",149 900 EUR,85 m2,(1764 EUR/m2),Продава 2-СТАЕН,3-ти от 7,Газ: НЕ
"град София, Бояна",135 000 EUR,107 m2,(1262 EUR/m2),Продава 2-СТАЕН,4-ти от 4,ТEЦ: Лок.отопл.
"град София, Бояна",135 000 EUR,107 m2,(1262 EUR/m2),Продава 2-СТАЕН,4-ти от 4,Газ: ДА
"град София, Бояна",290 000 EUR,97 m2,(2990 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Газ: НЕ
"град София, Бъкстон",107 000 EUR,64 m2,(1672 EUR/m2),Продава 2-СТАЕН,8-ми от 8,ТEЦ: НЕ
"град София, Витоша",68 500 EUR,48 m2,(1427 EUR/m2),Продава 2-СТАЕН,Партер от 4,Газ: ДА
"град София, Витоша, ул. Екатерина Ненчева",74 990 EUR,69 m2,(1087 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2000 г."
"град София, Витоша",75 000 EUR,60 m2,(1250 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Газ: ДА
"град София, Витоша",80 500 EUR,60 m2,(1342 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Витоша",93 900 EUR,57 m2,(1647 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Газ: ДА
"град София, Витоша, бул. Симеоновско шосе",96 000 EUR,64 m2,(1500 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Витоша",97 286 EUR,69 m2,(1410 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Витоша",97 800 EUR,63 m2,(1552 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: ДА
"град София, Витоша",99 999 EUR,67 m2,(1493 EUR/m2),Продава 2-СТАЕН,НЕ,ТEЦ: Лок.отопл.
"град София, Витоша, ул. Проф. Хр. Вакарелски",105 000 EUR,56 m2,(1875 EUR/m2),Продава 2-СТАЕН,5-ти от 5,ТEЦ: Лок.отопл.
"град София, Витоша",105 165 EUR,101 m2,(1041 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Газ: НЕ
"град София, Витоша, ул. Могилата",108 460 EUR,99 m2,(1096 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град София, Витоша",118 000 EUR,65 m2,(1815 EUR/m2),Продава 2-СТАЕН,6-ти от 8,"Строителство: Тухла, 2007 г."
"град София, Витоша",118 608 EUR,85 m2,(1395 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Газ: ДА
"град София, Витоша",140 000 EUR,93 m2,(1505 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Витоша, к-с Перлата",150 000 EUR,90 m2,(1667 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Витоша, к-с Перлата",150 000 EUR,90 m2,(1667 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Витоша",163 490 EUR,71 m2,(2303 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Витоша",163 500 EUR,85 m2,(1924 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Витоша",164 500 EUR,76 m2,(2164 EUR/m2),Продава 2-СТАЕН,5-ти от 5,"Строителство: Тухла, 2020 г."
"град София, Витоша, бул. Симеоновско шосе",165 000 EUR,80 m2,(2063 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2010 г."
"град София, Военна рампа",75 500 EUR,58 m2,(1302 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град София, Връбница 1",65 000 EUR,41 m2,(1585 EUR/m2),Продава 2-СТАЕН,9-ти от 9,Газ: НЕ
"град София, Връбница 1",75 000 EUR,59 m2,(1271 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: НЕ
"град София, Връбница 1",89 900 EUR,59 m2,(1524 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2012 г."
"град София, Връбница 2, ул. Тричко Велев",51 018 EUR,68 m2,(750 EUR/m2),Продава 2-СТАЕН,Партер от 9,Газ: НЕ
"град София, Връбница 2, ул. Тричко Велев",53 198 EUR,66 m2,(806 EUR/m2),Продава 2-СТАЕН,6-ти от 7,ТEЦ: ДА
"град София, Връбница 2, ул. Тричко Велев",65 305 EUR,72 m2,(907 EUR/m2),Продава 2-СТАЕН,3-ти от 7,ТEЦ: ДА
"град София, Връбница 2, ул. Тричко Велев",65 645 EUR,72 m2,(912 EUR/m2),Продава 2-СТАЕН,3-ти от 7,ТEЦ: ДА
"град София, Връбница 2",66 372 EUR,75 m2,(885 EUR/m2),Продава 2-СТАЕН,1-ви от 7,Газ: НЕ
"град София, Връбница 2",92 382 EUR,70 m2,(1320 EUR/m2),Продава 2-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Връбница 2, ул. Златен клас",93 000 EUR,50 m2,(1860 EUR/m2),Продава 2-СТАЕН,7-ми от 8,ТEЦ: ДА
"град София, Връбница 2",102 311 EUR,74 m2,(1383 EUR/m2),Продава 2-СТАЕН,4-ти от 8,Газ: НЕ
"град София, Връбница 2",102 424 EUR,75 m2,(1366 EUR/m2),Продава 2-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Гео Милев, ул. Хемус",123 990 EUR,37 m2,(3351 EUR/m2),Продава 2-СТАЕН,9-ти от 9,Газ: НЕ
"град София, Гео Милев, ул. Калина Малина",146 000 EUR,64 m2,(2281 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Гео Милев",165 990 EUR,75 m2,(2213 EUR/m2),Продава 2-СТАЕН,8-ми от 10,ТEЦ: ДА
"град София, Гео Милев",189 000 EUR,80 m2,(2363 EUR/m2),Продава 2-СТАЕН,4-ти от 4,Газ: НЕ
"град София, Гео Милев",210 000 EUR,78 m2,(2692 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: НЕ
"град София, Гоце Делчев",120 000 EUR,62 m2,(1935 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Гоце Делчев, ул. Луи Айер",125 000 EUR,61 m2,(2049 EUR/m2),Продава 2-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Гоце Делчев",180 000 EUR,71 m2,(2535 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: НЕ
"град София, Гоце Делчев, ул. Деян Белишки",188 000 EUR,67 m2,(2806 EUR/m2),Продава 2-СТАЕН,14-ти от 17,ТEЦ: ДА
"град София, Гоце Делчев",216 500 EUR,71 m2,(3049 EUR/m2),Продава 2-СТАЕН,5-ти от 9,ТEЦ: ДА
"град София, Гоце Делчев",228 000 EUR,100 m2,(2280 EUR/m2),Продава 2-СТАЕН,5-ти от 10,ТEЦ: ДА
"град София, Гоце Делчев, ул. Силиврия",235 000 EUR,77 m2,(3052 EUR/m2),Продава 2-СТАЕН,6-ти от 7,ТEЦ: ДА
"град София, Гоце Делчев",235 000 EUR,80 m2,(2938 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2020 г."
"град София, Дианабад",104 000 EUR,61 m2,(1705 EUR/m2),Продава 2-СТАЕН,2-ри от 8,ТEЦ: ДА
"град София, Докторски паметник, ул. Велико Търново",149 000 EUR,51 m2,(2922 EUR/m2),Продава 2-СТАЕН,5-ти от 5,ТEЦ: ДА
"град София, Драгалевци, ул. Захари Зограф",134 000 EUR,80 m2,(1675 EUR/m2),Продава 2-СТАЕН,2-ри от 3,ТEЦ: Лок.отопл.
"град София, Драгалевци",140 049 EUR,74 m2,(1893 EUR/m2),Продава 2-СТАЕН,"Тухла, 2022 г.","
"
"град София, Драгалевци",140 049 EUR,73 m2,(1918 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: НЕ
"град София, Драгалевци",140 049 EUR,74 m2,(1893 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: ДА
"град София, Драгалевци",140 068 EUR,74 m2,(1893 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: ДА
"град София, Драгалевци, бул. Черни връх",150 000 EUR,64 m2,(2344 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Газ: ДА
"град София, Драгалевци",155 000 EUR,70 m2,(2214 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2020 г."
"град София, Драгалевци",155 000 EUR,76 m2,(2039 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Газ: ДА
"град София, Драгалевци",160 000 EUR,91 m2,(1758 EUR/m2),Продава 2-СТАЕН,5-ти от 5,Газ: НЕ
"град София, Драгалевци, ул. Дамян Дамянов",168 000 EUR,119 m2,(1412 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Газ: ДА
"град София, Дружба 1, ул. Кап. Дим. Списаревски",64 370 EUR,56 m2,(1149 EUR/m2),Продава 2-СТАЕН,11-ти от 11,ТEЦ: ДА
"град София, Дружба 1",75 000 EUR,48 m2,(1563 EUR/m2),Продава 2-СТАЕН,1-ви от 9,ТEЦ: ДА
"град София, Дружба 2",118 000 EUR,80 m2,(1475 EUR/m2),Продава 2-СТАЕН,1-ви от 8,Газ: НЕ
"град София, Дружба 2",129 346 EUR,77 m2,(1680 EUR/m2),Продава 2-СТАЕН,4-ти от 17,Газ: НЕ
"град София, Дружба 2",129 360 EUR,77 m2,(1680 EUR/m2),Продава 2-СТАЕН,3-ти от 17,Газ: НЕ
"град София, Дружба 2",154 000 EUR,76 m2,(2026 EUR/m2),Продава 2-СТАЕН,4-ти от 8,ТEЦ: ДА
"град София, Дървеница",98 970 EUR,66 m2,(1500 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Строителство: Тухла
"град София, Дървеница",99 800 EUR,47 m2,(2123 EUR/m2),Продава 2-СТАЕН,6-ти от 8,Газ: НЕ
"град София, Дървеница",100 020 EUR,66 m2,(1515 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Газ: НЕ
"град София, Дървеница, бул. Андрей Ляпчев",100 048 EUR,71 m2,(1409 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2024 г."
"град София, Дървеница",117 990 EUR,67 m2,(1761 EUR/m2),Продава 2-СТАЕН,5-ти от 7,Газ: НЕ
"град София, Дървеница, бул. Андрей Ляпчев",147 274 EUR,109 m2,(1351 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2023 г."
"град София, Западен парк",95 000 EUR,57 m2,(1667 EUR/m2),Продава 2-СТАЕН,4-ти от 10,ТEЦ: ДА
"град София, Захарна фабрика, бул. Сливница",79 000 EUR,53 m2,(1491 EUR/m2),Продава 2-СТАЕН,1-ви от 9,Газ: НЕ
"град София, Зона Б-18",112 500 EUR,68 m2,(1654 EUR/m2),Продава 2-СТАЕН,8-ми от 8,ТEЦ: ДА
"град София, Зона Б-5",143 000 EUR,60 m2,(2383 EUR/m2),Продава 2-СТАЕН,2-ри от 5,ТEЦ: НЕ
"град София, Зона Б-5, бул. Тодор Александров",150 000 EUR,83 m2,(1807 EUR/m2),Продава 2-СТАЕН,7-ми от 7,ТEЦ: ДА
"град София, Зона Б-5-3",132 000 EUR,82 m2,(1610 EUR/m2),Продава 2-СТАЕН,5-ти от 8,ТEЦ: ДА
"град София, Иван Вазов",159 990 EUR,65 m2,(2461 EUR/m2),Продава 2-СТАЕН,3-ти от 8,ТEЦ: ДА
"град София, Иван Вазов",247 000 EUR,84 m2,(2940 EUR/m2),Продава 2-СТАЕН,6-ти от 12,ТEЦ: ДА
"град София, Изток",155 800 EUR,70 m2,(2226 EUR/m2),Продава 2-СТАЕН,НЕ,ТEЦ: ДА
"град София, Илинден, бул. Тодор Александров",110 000 EUR,54 m2,(2037 EUR/m2),Продава 2-СТАЕН,7-ми от 8,ТEЦ: ДА
"град София, Карпузица, ул. Любляна",130 000 лв.,55 m2,(2364 лв./m2),Продава 2-СТАЕН,4-ти от 4,Газ: НЕ
"град София, Карпузица",70 990 EUR,55 m2,(1291 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: ДА
"град София, Карпузица",87 000 EUR,56 m2,(1554 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град София, Карпузица",87 500 EUR,58 m2,(1509 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Газ: ДА
"град София, Карпузица",122 000 EUR,85 m2,(1435 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2001 г."
"град София, Красна поляна 1",90 000 EUR,61 m2,(1475 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Красна поляна 2, бул. Никола Мушанов",57 925 EUR,57 m2,(1016 EUR/m2),Продава 2-СТАЕН,Партер от 9,Газ: ДА
"град София, Красна поляна 2, бул. Никола Мушанов",77 367 EUR,72 m2,(1075 EUR/m2),Продава 2-СТАЕН,1-ви от 10,Газ: ДА
"град София, Красна поляна 3",123 600 EUR,83 m2,(1489 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Красна поляна 3",124 990 EUR,60 m2,(2083 EUR/m2),Продава 2-СТАЕН,8-ми от 9,ТEЦ: ДА
"град София, Красно село",149 900 EUR,118 m2,(1270 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град София, Кръстова вада, Ул. Ген. Иван Колев",87 914 EUR,61 m2,(1441 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Кръстова вада",92 300 EUR,58 m2,(1591 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Газ: ДА
"град София, Кръстова вада",94 900 EUR,68 m2,(1396 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Газ: ДА
"град София, Кръстова вада",99 000 EUR,53 m2,(1868 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град София, Кръстова вада",99 900 EUR,65 m2,(1537 EUR/m2),Продава 2-СТАЕН,Партер от 5,Газ: ДА
"град София, Кръстова вада",101 196 EUR,56 m2,(1807 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Газ: НЕ
"град София, Кръстова вада",112 000 EUR,69 m2,(1623 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град София, Кръстова вада, бул. Черни връх",113 303 EUR,70 m2,(1619 EUR/m2),Продава 2-СТАЕН,10-ти от 14,Газ: ДА
"град София, Кръстова вада",115 000 EUR,73 m2,(1575 EUR/m2),Продава 2-СТАЕН,Партер от 4,Газ: ДА
"град София, Кръстова вада",115 248 EUR,72 m2,(1601 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Газ: ДА
"град София, Кръстова вада",115 900 EUR,76 m2,(1525 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Кръстова вада",120 573 EUR,68 m2,(1773 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град София, Кръстова вада",127 000 EUR,64 m2,(1984 EUR/m2),Продава 2-СТАЕН,3-ти от 4,ТEЦ: НЕ
"град София, Кръстова вада, бул. Черни връх",127 500 EUR,61 m2,(2090 EUR/m2),Продава 2-СТАЕН,3-ти от 8,Газ: ДА
"град София, Кръстова вада",129 600 EUR,73 m2,(1775 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Кръстова вада",134 463 EUR,64 m2,(2101 EUR/m2),Продава 2-СТАЕН,7-ми от 10,ТEЦ: НЕ
"град София, Кръстова вада",134 800 EUR,70 m2,(1926 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2012 г."
"град София, Кръстова вада",138 000 EUR,74 m2,(1865 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град София, Кръстова вада",140 436 EUR,78 m2,(1800 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град София, Кръстова вада, ул. Борис Руменов",145 000 EUR,79 m2,(1835 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: ДА
"град София, Кръстова вада",158 000 EUR,75 m2,(2107 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: ДА
"град София, Кръстова вада",181 200 EUR,75 m2,(2416 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Строителство: Тухла
"град София, Лагера",283 000 лв.,82 m2,(3451 лв./m2),Продава 2-СТАЕН,6-ти от 9,ТEЦ: ДА
"град София, Левски В, бул. Владимир Вазов",94 390 EUR,72 m2,(1311 EUR/m2),Продава 2-СТАЕН,5-ти от 6,ТEЦ: ДА
"град София, Лозенец",106 000 EUR,48 m2,(2208 EUR/m2),Продава 2-СТАЕН,6-ти от 6,ТEЦ: ДА
"град София, Лозенец",120 000 EUR,61 m2,(1967 EUR/m2),Продава 2-СТАЕН,6-ти от 6,ТEЦ: ДА
"град София, Лозенец",129 000 EUR,64 m2,(2016 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Тухла, 1972 г."
"град София, Лозенец",130 234 EUR,76 m2,(1714 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град София, Лозенец",135 415 EUR,66 m2,(2052 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2019 г."
"град София, Лозенец",140 000 EUR,72 m2,(1944 EUR/m2),Продава 2-СТАЕН,2-ри от 4,ТEЦ: Лок.отопл.
"град София, Лозенец",147 000 EUR,60 m2,(2450 EUR/m2),Продава 2-СТАЕН,Партер от 5,Газ: НЕ
"град София, Лозенец",147 000 EUR,61 m2,(2410 EUR/m2),Продава 2-СТАЕН,1-ви от 5,ТEЦ: ДА
