location,price,m2,price/m2,details,floor,build
"град Варна, Христо Ботев",97 000 EUR,107 m2,(907 EUR/m2),Продава 3-СТАЕН,2-ри от 8,ТEЦ: НЕ
"град Варна, Цветен квартал",68 990 EUR,82 m2,(841 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2010 г."
"град Варна, Цветен квартал",79 900 EUR,74 m2,(1080 EUR/m2),Продава 3-СТАЕН,1-ви от 13,Газ: НЕ
"град Варна, Централна поща",137 500 EUR,130 m2,(1058 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Строителство: Тухла
"град Варна, Централна поща",150 000 EUR,115 m2,(1304 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2001 г."
"град Варна, Център",79 900 EUR,85 m2,(940 EUR/m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Тухла
"град Варна, Център, ТОП ОФЕРТА!",79 990 EUR,100 m2,(800 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2002 г."
"град Варна, Център, Бизнес Хотел",85 900 EUR,86 m2,(999 EUR/m2),Продава 3-СТАЕН,5-ти от 7,Газ: НЕ
"град Варна, Център",87 990 EUR,79 m2,(1114 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Варна, Център, Бизнес Хотел",106 500 EUR,95 m2,(1121 EUR/m2),Продава 3-СТАЕН,6-ти от 7,Газ: НЕ
"град Варна, Център",110 000 EUR,80 m2,(1375 EUR/m2),Продава 3-СТАЕН,НЕ,Строителство: Тухла
"град Варна, Център",119 900 EUR,95 m2,(1262 EUR/m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Тухла
"град Варна, Център",121 000 EUR,98 m2,(1235 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2010 г."
"град Варна, Център",125 000 EUR,120 m2,(1042 EUR/m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Център",125 476 EUR,96 m2,(1307 EUR/m2),Продава 3-СТАЕН,5-ти от 6,ТEЦ: НЕ
"град Варна, Център",134 446 EUR,103 m2,(1305 EUR/m2),Продава 3-СТАЕН,2-ри от 6,ТEЦ: НЕ
"град Варна, Център",144 227 EUR,112 m2,(1288 EUR/m2),Продава 3-СТАЕН,1-ви от 6,ТEЦ: НЕ
"град Варна, Център, Ботева градинка",149 900 EUR,133 m2,(1127 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 1964 г."
"град Варна, Център",155 000 EUR,120 m2,(1292 EUR/m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Варна, Център, Руското училище!",165 000 EUR,97 m2,(1701 EUR/m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Тухла, 1998 г."
"град Варна, Център",640 000 EUR,200 m2,(3200 EUR/m2),Продава 3-СТАЕН,9-ти от 11,Газ: НЕ
"град Варна, Чайка",98 900 EUR,70 m2,(1413 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Варна, Чайка",102 990 EUR,80 m2,(1287 EUR/m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Панел, 1975 г."
"град Варна, Чайка",127 990 EUR,80 m2,(1600 EUR/m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Тухла, 2000 г."
"град Варна, Чайка",134 900 EUR,101 m2,(1336 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2006 г."
"град Варна, Чайка",135 000 EUR,101 m2,(1337 EUR/m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Тухла, 2006 г."
"град Варна, Чайка",149 500 EUR,90 m2,(1661 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2010 г."
"град Варна, Чайка",176 600 EUR,112 m2,(1577 EUR/m2),Продава 3-СТАЕН,5-ти от 17,"Строителство: Тухла, 2024 г."
"град Варна, Чайка",184 900 EUR,110 m2,(1681 EUR/m2),Продава 3-СТАЕН,7-ми от 10,"Строителство: Тухла, 2022 г."
"град Варна, Чаталджа",119 900 EUR,110 m2,(1090 EUR/m2),Продава 3-СТАЕН,5-ти от 5,"Строителство: Тухла, 1999 г."
"град Варна, Бриз",160 000 EUR,140 m2,(1143 EUR/m2),Продава 4-СТАЕН,2-ри от 5,"Строителство: Тухла, 2008 г."
"град Варна, Бриз",254 000 EUR,154 m2,(1649 EUR/m2),Продава 4-СТАЕН,3-ти от 3,Газ: НЕ
"град Варна, Бриз",450 000 EUR,208 m2,(2163 EUR/m2),Продава 4-СТАЕН,10-ти от 10,Газ: ДА
"град Варна, Владислав Варненчик 1",74 990 EUR,96 m2,(781 EUR/m2),Продава 4-СТАЕН,2-ри от 8,Строителство: Панел
"град Варна, Владислав Варненчик 2",66 000 EUR,92 m2,(717 EUR/m2),Продава 4-СТАЕН,5-ти от 7,Строителство: Панел
"град Варна, Възраждане 2",111 400 EUR,123 m2,(906 EUR/m2),Продава 4-СТАЕН,4-ти от 9,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",111 400 EUR,123 m2,(906 EUR/m2),Продава 4-СТАЕН,4-ти от 9,ТEЦ: НЕ
"град Варна, Гръцка махала, Общината",176 900 EUR,160 m2,(1106 EUR/m2),Продава 4-СТАЕН,2-ри от 3,Строителство: Тухла
"град Варна, Гръцка махала, Морска градина",220 000 EUR,140 m2,(1571 EUR/m2),Продава 4-СТАЕН,2-ри от 4,Строителство: Тухла
"град Варна, Завод Дружба",209 990 EUR,215 m2,(977 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, к.к. Св.Св. Константин и Елена",255 000 EUR,159 m2,(1604 EUR/m2),Продава 4-СТАЕН,4-ти от 6,"Строителство: Тухла, 2009 г."
"град Варна, к.к. Чайка",245 000 EUR,154 m2,(1591 EUR/m2),Продава 4-СТАЕН,7-ми от 9,"Строителство: Тухла, 2012 г."
"град Варна, Кайсиева градина",86 900 EUR,90 m2,(966 EUR/m2),Продава 4-СТАЕН,9-ти от 9,Строителство: Панел
"град Варна, Колхозен пазар",120 000 EUR,120 m2,(1000 EUR/m2),Продава 4-СТАЕН,4-ти от 5,Газ: НЕ
"град Варна, Конфуто, Макао",139 990 EUR,106 m2,(1321 EUR/m2),Продава 4-СТАЕН,2-ри от 6,Строителство: Тухла
"град Варна, Левски 1",168 990 EUR,133 m2,(1271 EUR/m2),Продава 4-СТАЕН,6-ти от 6,"Строителство: Тухла, 2017 г."
"град Варна, Лятно кино Тракия",139 990 EUR,100 m2,(1400 EUR/m2),Продава 4-СТАЕН,3-ти от 8,Газ: НЕ
"град Варна, Лятно кино Тракия",154 990 EUR,140 m2,(1107 EUR/m2),Продава 4-СТАЕН,3-ти от 4,"Строителство: Тухла, 1999 г."
"град Варна, Лятно кино Тракия",159 900 EUR,115 m2,(1390 EUR/m2),Продава 4-СТАЕН,"Тухла, 2013 г.","
"
"град Варна, м-т Евксиноград",150 000 EUR,126 m2,(1190 EUR/m2),Продава 4-СТАЕН,3-ти от 5,"Строителство: Тухла, 2008 г."
"град Варна, Операта",142 000 EUR,110 m2,(1291 EUR/m2),Продава 4-СТАЕН,4-ти от 7,Газ: НЕ
"град Варна, Спортна зала",149 990 EUR,92 m2,(1630 EUR/m2),Продава 4-СТАЕН,4-ти от 5,"Строителство: Тухла, 1970 г."
"град Варна, ХЕИ",99 999 EUR,100 m2,(1000 EUR/m2),Продава 4-СТАЕН,1-ви от 8,"Строителство: Панел, 1980 г."
"град Варна, Цветен квартал",112 000 EUR,100 m2,(1120 EUR/m2),Продава 4-СТАЕН,2-ри от 8,Строителство: Панел
"град Варна, Централна поща",93 000 EUR,100 m2,(930 EUR/m2),Продава 4-СТАЕН,5-ти от 6,Строителство: Тухла
"град Варна, Център",139 990 EUR,90 m2,(1555 EUR/m2),Продава 4-СТАЕН,7-ми от 8,Строителство: Тухла
"град Варна, Център",139 990 EUR,120 m2,(1167 EUR/m2),Продава 4-СТАЕН,2-ри от 8,"Строителство: Тухла, 1980 г."
"град Варна, Чайка",199 990 EUR,110 m2,(1818 EUR/m2),Продава 4-СТАЕН,2-ри от 5,Строителство: Тухла
"град Варна, Базар Левски, Майчин Дом",34 990 EUR,28 m2,(1250 EUR/m2),Продава 1-СТАЕН,"Тухла, 2012 г.","
"
"град Варна, Базар Левски",36 000 EUR,24 m2,(1500 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2008 г."
"град Варна, Базар Левски",36 000 EUR,24 m2,(1500 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2008 г."
"град Варна, Бизнес хотел",39 900 EUR,36 m2,(1108 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 1990 г."
"град Варна, Бизнес хотел",46 500 EUR,39 m2,(1192 EUR/m2),Продава 1-СТАЕН,1-ви от 6,Газ: НЕ
"град Варна, Бриз",49 900 EUR,55 m2,(907 EUR/m2),Продава 1-СТАЕН,Партер от 6,"Строителство: Тухла, 2020 г."
"град Варна, Бриз, Кауфланд",49 900 EUR,46 m2,(1085 EUR/m2),Продава 1-СТАЕН,3-ти от 3,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",56 000 EUR,46 m2,(1217 EUR/m2),Продава 1-СТАЕН,3-ти от 3,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",57 000 EUR,46 m2,(1239 EUR/m2),Продава 1-СТАЕН,3-ти от 3,ТEЦ: НЕ
"град Варна, Бриз, Паркмарт",60 000 EUR,45 m2,(1333 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2014 г."
"град Варна, Виница",31 350 EUR,38 m2,(825 EUR/m2),Продава 1-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град Варна, Виница",35 300 EUR,32 m2,(1103 EUR/m2),Продава 1-СТАЕН,4-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Виница",35 600 EUR,37 m2,(962 EUR/m2),Продава 1-СТАЕН,2-ри от 5,"Строителство: Тухла, 2024 г."
"град Варна, Виница",36 900 EUR,49 m2,(753 EUR/m2),Продава 1-СТАЕН,2-ри от 7,"Строителство: Тухла, 2023 г."
"град Варна, Виница",37 900 EUR,37 m2,(1024 EUR/m2),Продава 1-СТАЕН,2-ри от 6,ТEЦ: НЕ
"град Варна, Виница",38 000 EUR,46 m2,(826 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Варна, Виница",49 000 EUR,70 m2,(700 EUR/m2),Продава 1-СТАЕН,1-ви от 5,"Строителство: Тухла, 2022 г."
"град Варна, ВИНС-Червен площад",58 500 EUR,65 m2,(900 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2006 г."
"град Варна, Владислав Варненчик 1",19 000 EUR,30 m2,(633 EUR/m2),Продава 1-СТАЕН,Партер от 6,Строителство: Тухла
"град Варна, Владислав Варненчик 1",19 000 EUR,21 m2,(905 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2021 г."
"град Варна, Владислав Варненчик 1",21 500 EUR,34 m2,(632 EUR/m2),Продава 1-СТАЕН,2-ри от 7,Строителство: Тухла
"град Варна, Владислав Варненчик 1",21 500 EUR,32 m2,(672 EUR/m2),Продава 1-СТАЕН,1-ви от 7,"Строителство: Тухла, 2022 г."
"град Варна, Владислав Варненчик 1",21 590 EUR,32 m2,(675 EUR/m2),Продава 1-СТАЕН,Партер от 5,"Строителство: Тухла, 2023 г."
"град Варна, Владислав Варненчик 1",23 990 EUR,30 m2,(800 EUR/m2),Продава 1-СТАЕН,3-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Владислав Варненчик 2",39 000 EUR,45 m2,(867 EUR/m2),Продава 1-СТАЕН,4-ти от 4,Строителство: Тухла
"град Варна, Възраждане 1",56 500 EUR,53 m2,(1066 EUR/m2),Продава 1-СТАЕН,8-ми от 8,ТEЦ: НЕ
"град Варна, к.к. Златни пясъци",38 000 EUR,40 m2,(950 EUR/m2),Продава 1-СТАЕН,2-ри от 8,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Златни пясъци, Хотел Берлин Голдън Бийч",120 000 EUR,60 m2,(2000 EUR/m2),Продава 1-СТАЕН,3-ти от 7,Строителство: Тухла
"град Варна, к.к. Св.Св. Константин и Елена",85 000 EUR,42 m2,(2024 EUR/m2),Продава 1-СТАЕН,3-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, к.к. Чайка",51 500 EUR,37 m2,(1392 EUR/m2),Продава 1-СТАЕН,2-ри от 6,"Строителство: Тухла, 2017 г."
"град Варна, Кайсиева градина",23 500 EUR,41 m2,(573 EUR/m2),Продава 1-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Кайсиева градина",27 000 EUR,30 m2,(900 EUR/m2),Продава 1-СТАЕН,4-ти от 4,"Строителство: Тухла, 2022 г."
"град Варна, Кайсиева градина",39 990 EUR,40 m2,(1000 EUR/m2),Продава 1-СТАЕН,3-ти от 10,Строителство: Тухла
"град Варна, Колхозен пазар, колхозен пазар",24 999 EUR,33 m2,(758 EUR/m2),Продава 1-СТАЕН,1-ви от 8,Строителство: Тухла
"град Варна, Колхозен пазар",25 000 EUR,23 m2,(1087 EUR/m2),Продава 1-СТАЕН,1-ви от 5,Газ: НЕ
"град Варна, Колхозен пазар",26 000 EUR,24 m2,(1083 EUR/m2),Продава 1-СТАЕН,1-ви от 4,Строителство: Тухла
"град Варна, Колхозен пазар",31 999 EUR,40 m2,(800 EUR/m2),Продава 1-СТАЕН,7-ми от 8,Строителство: Тухла
"град Варна, Колхозен пазар",42 000 EUR,52 m2,(808 EUR/m2),Продава 1-СТАЕН,4-ти от 8,Строителство: Тухла
"град Варна, Колхозен пазар",54 900 EUR,53 m2,(1036 EUR/m2),Продава 1-СТАЕН,6-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, Левски 1",34 990 EUR,36 m2,(972 EUR/m2),Продава 1-СТАЕН,6-ти от 8,Строителство: Тухла
"град Варна, Левски 1",35 700 EUR,35 m2,(1020 EUR/m2),Продава 1-СТАЕН,6-ти от 10,"Строителство: Тухла, 2022 г."
"град Варна, Левски 1",49 900 EUR,38 m2,(1313 EUR/m2),Продава 1-СТАЕН,4-ти от 6,Газ: НЕ
"град Варна, Левски 1",55 000 EUR,40 m2,(1375 EUR/m2),Продава 1-СТАЕН,2-ри от 6,"Строителство: Тухла, 2016 г."
"град Варна, Лятно кино Тракия",50 990 EUR,53 m2,(962 EUR/m2),Продава 1-СТАЕН,1-ви от 6,"Строителство: Тухла, 2020 г."
"град Варна, м-т Ален мак",43 000 EUR,39 m2,(1103 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Варна, м-т Ален мак, КАБАКУМ",51 500 EUR,37 m2,(1392 EUR/m2),Продава 1-СТАЕН,5-ти от 6,Строителство: Тухла
"град Варна, м-т Ален мак",51 500 EUR,37 m2,(1392 EUR/m2),Продава 1-СТАЕН,5-ти от 6,Строителство: Тухла
"град Варна, м-т Долна Трака",18 500 EUR,25 m2,(740 EUR/m2),Продава 1-СТАЕН,1-ви от 5,"Строителство: Тухла, 2010 г."
"град Варна, м-т Долна Трака",39 000 EUR,36 m2,(1083 EUR/m2),Продава 1-СТАЕН,1-ви от 5,Строителство: Тухла
"град Варна, Младост 1",37 990 EUR,31 m2,(1225 EUR/m2),Продава 1-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Варна, Младост 1",37 990 EUR,36 m2,(1055 EUR/m2),Продава 1-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Младост 1",38 000 EUR,35 m2,(1086 EUR/m2),Продава 1-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Младост 1",38 000 EUR,35 m2,(1086 EUR/m2),Продава 1-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Младост 1",39 140 EUR,33 m2,(1186 EUR/m2),Продава 1-СТАЕН,2-ри от 5,Газ: НЕ
"град Варна, Младост 2",44 500 EUR,41 m2,(1085 EUR/m2),Продава 1-СТАЕН,1-ви от 6,ТEЦ: НЕ
"град Варна, Окръжна болница-Генерали, МУ",59 900 EUR,45 m2,(1331 EUR/m2),Продава 1-СТАЕН,4-ти от 4,"Строителство: Тухла, 2007 г."
"град Варна, Трошево",19 000 EUR,20 m2,(950 EUR/m2),Продава 1-СТАЕН,6-ти от 6,"Строителство: Тухла, 1998 г."
"град Варна, Цветен квартал",43 500 EUR,45 m2,(967 EUR/m2),Продава 1-СТАЕН,1-ви от 5,"Строителство: Тухла, 2007 г."
"град Варна, Цветен квартал",49 500 EUR,33 m2,(1500 EUR/m2),Продава 1-СТАЕН,2-ри от 3,"Строителство: Тухла, 2010 г."
"град Варна, Център",34 000 EUR,40 m2,(850 EUR/m2),Продава 1-СТАЕН,2-ри от 8,"Строителство: Тухла, 2021 г."
"град Варна, Център",34 990 EUR,40 m2,(875 EUR/m2),Продава 1-СТАЕН,2-ри от 8,Строителство: Тухла
"град Варна, Център",36 500 EUR,40 m2,(913 EUR/m2),Продава 1-СТАЕН,1-ви от 7,"Строителство: Тухла, 2022 г."
"град Варна, Чаталджа",46 000 EUR,39 m2,(1179 EUR/m2),Продава 1-СТАЕН,"Тухла, 2005 г.","
"
"град Варна, Чаталджа",101 650 EUR,85 m2,(1196 EUR/m2),Продава 1-СТАЕН,12-ти от 16,"Строителство: Тухла, 2010 г."
"град Варна, Чаталджа",107 142 EUR,89 m2,(1204 EUR/m2),Продава 1-СТАЕН,11-ти от 16,"Строителство: Тухла, 2010 г."
"град Варна, Аспарухово",46 000 EUR,57 m2,(807 EUR/m2),Продава 2-СТАЕН,4-ти от 7,"Строителство: Тухла, 2023 г."
"град Варна, Аспарухово",52 000 EUR,66 m2,(788 EUR/m2),Продава 2-СТАЕН,4-ти от 7,"Строителство: Тухла, 2023 г."
"град Варна, Аспарухово",53 000 EUR,50 m2,(1060 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 2015 г."
"град Варна, Аспарухово",54 000 EUR,60 m2,(900 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Газ: НЕ
"град Варна, Аспарухово",56 900 EUR,67 m2,(849 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2023 г."
"град Варна, Аспарухово",62 000 EUR,64 m2,(969 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2021 г."
"град Варна, Аспарухово",63 000 EUR,60 m2,(1050 EUR/m2),Продава 2-СТАЕН,3-ти от 3,Строителство: Тухла
"град Варна, Аспарухово",68 000 EUR,86 m2,(791 EUR/m2),Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2023 г."
"град Варна, Аспарухово, ул. Искър 3",68 250 EUR,78 m2,(875 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град Варна, Аспарухово",85 000 EUR,75 m2,(1133 EUR/m2),Продава 2-СТАЕН,4-ти от 7,Строителство: Тухла
"град Варна, Базар Левски",83 000 EUR,90 m2,(922 EUR/m2),Продава 2-СТАЕН,1-ви от 6,ТEЦ: НЕ
"град Варна, Бриз",49 500 EUR,55 m2,(900 EUR/m2),Продава 2-СТАЕН,Партер от 6,Строителство: Тухла
"град Варна, Бриз, магазин Кауфланд",50 000 EUR,64 m2,(781 EUR/m2),Продава 2-СТАЕН,Партер от 6,"Строителство: Тухла, 2010 г."
"град Варна, Бриз",50 990 EUR,70 m2,(728 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2011 г."
"град Варна, Бриз",53 000 EUR,53 m2,(1000 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2020 г."
"град Варна, Бриз",55 990 EUR,69 m2,(811 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2009 г."
"град Варна, Бриз, Кауфланд!",59 740 EUR,60 m2,(996 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",65 990 EUR,60 m2,(1100 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2021 г."
"град Варна, Бриз, Кауфланд",72 000 EUR,66 m2,(1091 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",76 000 EUR,127 m2,(598 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",79 891 EUR,100 m2,(799 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Бриз, с акт 16 ",80 000 EUR,46 m2,(1739 EUR/m2),Продава 2-СТАЕН,9-ти от 15,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",88 000 EUR,90 m2,(978 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Газ: ДА
"град Варна, Бриз",88 740 EUR,73 m2,(1216 EUR/m2),Продава 2-СТАЕН,4-ти от 16,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",89 000 EUR,62 m2,(1435 EUR/m2),Продава 2-СТАЕН,9-ти от 10,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",90 000 EUR,73 m2,(1233 EUR/m2),Продава 2-СТАЕН,4-ти от 9,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",94 980 EUR,66 m2,(1439 EUR/m2),Продава 2-СТАЕН,4-ти от 11,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",95 000 EUR,82 m2,(1159 EUR/m2),Продава 2-СТАЕН,1-ви от 11,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",97 800 EUR,73 m2,(1340 EUR/m2),Продава 2-СТАЕН,9-ти от 11,"Строителство: Тухла, 2023 г."
"град Варна, Бриз",99 990 EUR,75 m2,(1333 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Тухла, 2015 г."
"град Варна, Бриз",99 990 EUR,92 m2,(1087 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2016 г."
"град Варна, Бриз",103 000 EUR,85 m2,(1212 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2013 г."
"град Варна, Бриз",108 900 EUR,58 m2,(1878 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Тухла, 2018 г."
"град Варна, Бриз, Паметника",109 990 EUR,96 m2,(1146 EUR/m2),Продава 2-СТАЕН,3-ти от 10,"Строителство: Тухла, 2021 г."
"град Варна, Бриз",110 000 EUR,86 m2,(1279 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Строителство: Тухла
"град Варна, Бриз",113 160 EUR,82 m2,(1380 EUR/m2),Продава 2-СТАЕН,3-ти от 9,"Строителство: Тухла, 2023 г."
"град Варна, Бриз",116 000 EUR,73 m2,(1589 EUR/m2),Продава 2-СТАЕН,13-ти от 16,"Строителство: Тухла, 2022 г."
"град Варна, Бриз",123 600 EUR,75 m2,(1648 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2015 г."
"град Варна, Бриз, Морска Градина",123 600 EUR,75 m2,(1648 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2015 г."
"град Варна, Бриз",127 000 EUR,71 m2,(1789 EUR/m2),Продава 2-СТАЕН,9-ти от 16,Газ: НЕ
"град Варна, Бриз",137 600 EUR,99 m2,(1390 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Бриз, 'Парк Март'",139 990 EUR,72 m2,(1944 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2019 г."
"град Варна, Виница",34 000 EUR,44 m2,(773 EUR/m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 2009 г."
"град Варна, Виница",44 900 EUR,55 m2,(816 EUR/m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Варна, Виница",49 500 EUR,50 m2,(990 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2012 г."
"град Варна, Виница",49 990 EUR,50 m2,(1000 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2012 г."
"град Варна, Виница",51 500 EUR,59 m2,(873 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Строителство: Тухла
"град Варна, Виница",51 500 EUR,50 m2,(1030 EUR/m2),Продава 2-СТАЕН,Партер от 4,Строителство: Тухла
"град Варна, Виница",51 990 EUR,50 m2,(1040 EUR/m2),Продава 2-СТАЕН,"Тухла, 2008 г.","
"
"град Варна, Виница",52 000 EUR,50 m2,(1040 EUR/m2),Продава 2-СТАЕН,НЕ,"Строителство: Тухла, 2015 г."
"град Варна, Виница, С ДВОР",53 500 EUR,87 m2,(615 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2024 г."
"град Варна, Виница",55 500 EUR,58 m2,(957 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2012 г."
"град Варна, Виница",56 800 EUR,71 m2,(800 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница",57 000 EUR,65 m2,(877 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница",57 000 EUR,77 m2,(740 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница",58 800 EUR,59 m2,(997 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Газ: НЕ
"град Варна, Виница",59 000 EUR,62 m2,(952 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2023 г."
"град Варна, Виница",60 000 EUR,61 m2,(984 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2021 г."
"град Варна, Виница",61 900 EUR,60 m2,(1032 EUR/m2),Продава 2-СТАЕН,"Тухла, 2022 г.","
"
"град Варна, Виница",62 000 EUR,90 m2,(689 EUR/m2),Продава 2-СТАЕН,2-ри от 3,"Строителство: Тухла, 1995 г."
"град Варна, Виница",62 900 EUR,84 m2,(749 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2023 г."
"град Варна, Виница",63 000 EUR,64 m2,(984 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница",63 441 EUR,71 m2,(894 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2024 г."
"град Варна, Виница",64 000 EUR,70 m2,(914 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2021 г."
"град Варна, Виница",64 000 EUR,70 m2,(914 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2020 г."
"град Варна, Виница",64 580 EUR,84 m2,(769 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2023 г."
"град Варна, Виница",66 000 EUR,60 m2,(1100 EUR/m2),Продава 2-СТАЕН,1-ви от 4,"Строителство: Тухла, 2022 г."
"град Варна, Виница",66 635 EUR,67 m2,(995 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2021 г."
"град Варна, Виница",66 650 EUR,67 m2,(995 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Строителство: Тухла
