location,price,m2,price/m2,details,floor,build
"град Шумен, Боян Българанов 2",115 000 лв.,93 m2,(1237 лв./m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Панел, 1980 г."
"град Шумен, Боян Българанов 2",120 000 лв.,84 m2,(1429 лв./m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Панел, 1986 г."
"град Шумен, Боян Българанов 2",120 000 лв.,85 m2,(1412 лв./m2),Продава 3-СТАЕН,5-ти от 7,"Строителство: Панел, 1986 г."
"град Шумен, Боян Българанов 2",123 000 лв.,88 m2,(1398 лв./m2),Продава 3-СТАЕН,7-ми от 7,Строителство: Панел
"град Шумен, Военно училище",135 000 лв.,60 m2,(2250 лв./m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2000 г."
"град Шумен, Военно училище",79 146 EUR,88 m2,(899 EUR/m2),Продава 3-СТАЕН,1-ви от 3,"Строителство: Тухла, 2021 г."
"град Шумен, Военно училище",160 000 лв.,85 m2,(1882 лв./m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Шумен, Военно училище",163 000 лв.,77 m2,(2117 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Военно училище",165 000 лв.,77 m2,(2143 лв./m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1978 г."
"град Шумен, Военно училище",85 000 EUR,70 m2,(1214 EUR/m2),Продава 3-СТАЕН,3-ти от 4,ТEЦ: ДА
"град Шумен, Военно училище",167 000 лв.,77 m2,(2169 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Военно училище",169 000 лв.,82 m2,(2061 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Военно училище",178 000 лв.,70 m2,(2543 лв./m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1988 г."
"град Шумен, Военно училище",178 000 лв.,76 m2,(2342 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Военно училище",178 000 лв.,70 m2,(2543 лв./m2),Продава 3-СТАЕН,"Тухла, 1965 г.","
"
"град Шумен, Военно училище",178 000 лв.,70 m2,(2543 лв./m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Шумен, Военно училище",180 000 лв.,93 m2,(1935 лв./m2),Продава 3-СТАЕН,1-ви от 7,"Строителство: Тухла, 1980 г."
"град Шумен, Военно училище",180 000 лв.,90 m2,(2000 лв./m2),Продава 3-СТАЕН,7-ми от 7,"Строителство: Тухла, 1980 г."
"град Шумен, Военно училище",94 000 EUR,70 m2,(1343 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1970 г."
"град Шумен, Военно училище",185 000 лв.,70 m2,(2643 лв./m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1980 г."
"град Шумен, Военно училище",185 000 лв.,70 m2,(2643 лв./m2),Продава 3-СТАЕН,3-ти от 4,Строителство: Тухла
"град Шумен, Военно училище",226 000 лв.,80 m2,(2825 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 1982 г."
"град Шумен, Гривица",120 000 лв.,80 m2,(1500 лв./m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Панел, 1980 г."
"град Шумен, Гривица",133 000 лв.,74 m2,(1797 лв./m2),Продава 3-СТАЕН,3-ти от 3,"Строителство: Тухла, 2020 г."
"град Шумен, Гривица",133 000 лв.,75 m2,(1773 лв./m2),Продава 3-СТАЕН,3-ти от 3,Газ: ДА
"град Шумен, Гривица",140 000 лв.,78 m2,(1795 лв./m2),Продава 3-СТАЕН,6-ти от 6,"Строителство: Панел, 1978 г."
"град Шумен, Гривица",81 000 EUR,97 m2,(835 EUR/m2),Продава 3-СТАЕН,2-ри от 4,Газ: ДА
"град Шумен, Дивизионна болница",117 000 лв.,80 m2,(1463 лв./m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Панел, 1985 г."
"град Шумен, Дивизионна болница",152 700 лв.,98 m2,(1558 лв./m2),Продава 3-СТАЕН,2-ри от 4,Газ: ДА
"град Шумен, Дивизионна болница",160 000 лв.,100 m2,(1600 лв./m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2021 г."
"град Шумен, Дивизионна болница",167 700 лв.,107 m2,(1567 лв./m2),Продава 3-СТАЕН,2-ри от 4,Газ: ДА
"град Шумен, Добруджански",90 000 лв.,80 m2,(1125 лв./m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Панел
"град Шумен, Добруджански",110 000 лв.,82 m2,(1341 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 1980 г."
"град Шумен, Добруджански",123 000 лв.,90 m2,(1367 лв./m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 1985 г."
"град Шумен, Добруджански",63 000 EUR,81 m2,(778 EUR/m2),Продава 3-СТАЕН,2-ри от 3,"Строителство: Тухла, 2021 г."
"град Шумен, Добруджански",129 000 лв.,80 m2,(1613 лв./m2),Продава 3-СТАЕН,3-ти от 6,"Строителство: Панел, 1980 г."
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 1995 г."
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 1995 г."
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 2000 г."
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 1996 г."
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 1995 г."
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,Строителство: Тухла
"град Шумен, Добруджански",130 000 лв.,86 m2,(1512 лв./m2),Продава 3-СТАЕН,3-ти от 5,"Строителство: Тухла, 1995 г."
"град Шумен, Добруджански",66 470 EUR,86 m2,(773 EUR/m2),Продава 3-СТАЕН,3-ти от 5,ТEЦ: НЕ
"град Шумен, Добруджански",135 000 лв.,76 m2,(1776 лв./m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 1974 г."
"град Шумен, Добруджански",70 000 EUR,87 m2,(805 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Добруджански",70 000 EUR,74 m2,(946 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Добруджански",73 000 EUR,97 m2,(753 EUR/m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Добруджански",150 000 лв.,78 m2,(1923 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Добруджански",150 000 лв.,80 m2,(1875 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Добруджански",150 000 лв.,80 m2,(1875 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Добруджански",150 000 лв.,80 m2,(1875 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Добруджански",150 000 лв.,80 m2,(1875 лв./m2),Продава 3-СТАЕН,5-ти от 7,Строителство: Панел
"град Шумен, Добруджански",150 000 лв.,80 m2,(1875 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Добруджански",150 000 лв.,90 m2,(1667 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Добруджански",77 000 EUR,80 m2,(963 EUR/m2),Продава 3-СТАЕН,8-ми от 8,Газ: НЕ
"град Шумен, Добруджански",153 000 лв.,89 m2,(1719 лв./m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Добруджански",153 000 лв.,90 m2,(1700 лв./m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Добруджански",154 000 лв.,80 m2,(1925 лв./m2),Продава 3-СТАЕН,8-ми от 8,Газ: НЕ
"град Шумен, Добруджански",154 500 лв.,80 m2,(1931 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1975 г."
"град Шумен, Добруджански",154 500 лв.,82 m2,(1884 лв./m2),Продава 3-СТАЕН,"Панел, 1990 г.","
"
"град Шумен, Добруджански",79 000 EUR,89 m2,(888 EUR/m2),Продава 3-СТАЕН,3-ти от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Добруджански",155 000 лв.,91 m2,(1703 лв./m2),Продава 3-СТАЕН,2-ри от 4,Строителство: Тухла
"град Шумен, Добруджански",155 000 лв.,80 m2,(1938 лв./m2),Продава 3-СТАЕН,2-ри от 8,Строителство: Панел
"град Шумен, Добруджански",155 000 лв.,80 m2,(1938 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1990 г."
"град Шумен, Добруджански",155 000 лв.,80 m2,(1938 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Добруджански",155 000 лв.,80 m2,(1938 лв./m2),Продава 3-СТАЕН,8-ми от 8,Строителство: Панел
"град Шумен, Добруджански",155 000 лв.,80 m2,(1938 лв./m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Панел, 1980 г."
"град Шумен, Добруджански",79 395 EUR,82 m2,(968 EUR/m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1985 г."
"град Шумен, Добруджански",158 000 лв.,107 m2,(1477 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Шумен, Добруджански",158 000 лв.,108 m2,(1463 лв./m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Добруджански",159 900 лв.,76 m2,(2104 лв./m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Панел
"град Шумен, Добруджански",160 000 лв.,86 m2,(1860 лв./m2),Продава 3-СТАЕН,1-ви от 6,Газ: НЕ
"град Шумен, Добруджански",82 500 EUR,153 m2,(539 EUR/m2),Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Добруджански",83 000 EUR,100 m2,(830 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Добруджански",163 000 лв.,97 m2,(1680 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Добруджански",165 000 лв.,91 m2,(1813 лв./m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Добруджански",170 000 лв.,80 m2,(2125 лв./m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Панел, 1986 г."
"град Шумен, Добруджански",175 000 лв.,97 m2,(1804 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Добруджански",90 000 EUR,90 m2,(1000 EUR/m2),Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 1969 г."
"град Шумен, Добруджански",180 000 лв.,78 m2,(2308 лв./m2),Продава 3-СТАЕН,3-ти от 7,Строителство: ПК
"град Шумен, Добруджански",180 000 лв.,78 m2,(2308 лв./m2),Продава 3-СТАЕН,4-ти от 8,"Строителство: Тухла, 1980 г."
"град Шумен, Добруджански",180 000 лв.,78 m2,(2308 лв./m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Тухла
"град Шумен, Добруджански, бул.Мадара",180 000 лв.,78 m2,(2308 лв./m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Тухла
"град Шумен, Добруджански",95 500 EUR,75 m2,(1273 EUR/m2),Продава 3-СТАЕН,2-ри от 6,Строителство: Тухла
"град Шумен, Добруджански",95 500 EUR,85 m2,(1124 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2021 г."
"град Шумен, Добруджански",96 000 EUR,66 m2,(1455 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град Шумен, Добруджански",105 000 EUR,79 m2,(1329 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Газ: ДА
"град Шумен, Добруджански",105 000 EUR,79 m2,(1329 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град Шумен, Добруджански",107 000 EUR,99 m2,(1081 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Газ: ДА
"град Шумен, Добруджански",107 000 EUR,86 m2,(1244 EUR/m2),Продава 3-СТАЕН,3-ти от 6,Строителство: Тухла
"град Шумен, Добруджански",210 000 лв.,128 m2,(1641 лв./m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2011 г."
"град Шумен, Добруджански",215 000 лв.,118 m2,(1822 лв./m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Шумен, Добруджански",110 000 EUR,90 m2,(1222 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град Шумен, Добруджански",110 000 EUR,87 m2,(1264 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град Шумен, Добруджански",110 000 EUR,84 m2,(1310 EUR/m2),Продава 3-СТАЕН,4-ти от 6,Строителство: Тухла
"град Шумен, Добруджански",120 000 EUR,90 m2,(1333 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2019 г."
"град Шумен, Добруджански, Комплекс 'Елеганс'",,125 m2,,Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2010 г."
"град Шумен, Еверест",85 000 лв.,98 m2,(867 лв./m2),Продава 3-СТАЕН,7-ми от 8,"Строителство: Панел, 1983 г."
"град Шумен, Еверест",92 000 лв.,95 m2,(968 лв./m2),Продава 3-СТАЕН,5-ти от 8,"Строителство: Панел, 1990 г."
"град Шумен, Куршун чешма",130 000 лв.,66 m2,(1970 лв./m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 1990 г."
"град Шумен, Куршун чешма",145 000 лв.,100 m2,(1450 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Математическа гимназия",103 000 лв.,76 m2,(1355 лв./m2),Продава 3-СТАЕН,3-ти от 7,"Строителство: Панел, 1985 г."
"град Шумен, Математическа гимназия",120 000 лв.,80 m2,(1500 лв./m2),Продава 3-СТАЕН,4-ти от 4,Газ: ДА
"град Шумен, Математическа гимназия",150 000 лв.,85 m2,(1765 лв./m2),Продава 3-СТАЕН,4-ти от 4,Газ: ДА
"град Шумен, Математическа гимназия",220 000 лв.,130 m2,(1692 лв./m2),Продава 3-СТАЕН,3-ти от 4,Газ: НЕ
"град Шумен, Пазара",56 000 EUR,85 m2,(659 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Шумен, Пазара",63 500 EUR,70 m2,(907 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Пазара",132 000 лв.,75 m2,(1760 лв./m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Шумен, Пазара",70 300 EUR,74 m2,(950 EUR/m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Пазара",70 600 EUR,70 m2,(1009 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2022 г."
"град Шумен, Пазара",145 000 лв.,78 m2,(1859 лв./m2),Продава 3-СТАЕН,4-ти от 8,"Строителство: Панел, 1978 г."
"град Шумен, Пазара",145 000 лв.,78 m2,(1859 лв./m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Панел
"град Шумен, Пазара",155 000 лв.,78 m2,(1987 лв./m2),Продава 3-СТАЕН,4-ти от 8,"Строителство: Панел, 1980 г."
"град Шумен, Пазара",155 000 лв.,78 m2,(1987 лв./m2),Продава 3-СТАЕН,4-ти от 8,"Строителство: Панел, 1978 г."
"град Шумен, Пазара",79 300 EUR,78 m2,(1017 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Строителство: Панел
"град Шумен, Пазара",86 000 EUR,86 m2,(1000 EUR/m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Пазара",189 900 лв.,90 m2,(2110 лв./m2),Продава 3-СТАЕН,1-ви от 5,Строителство: Тухла
"град Шумен, Пазара",97 145 EUR,90 m2,(1079 EUR/m2),Продава 3-СТАЕН,1-ви от 5,ТEЦ: НЕ
"град Шумен, Пазара",192 000 лв.,90 m2,(2133 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Пазара",192 000 лв.,90 m2,(2133 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Пазара",300 000 лв.,198 m2,(1515 лв./m2),Продава 3-СТАЕН,4-ти от 4,Газ: ДА
"град Шумен, Пазара",,116 m2,,Продава 3-СТАЕН,1-ви от 5,"Строителство: Тухла, 2019 г."
"град Шумен, Пазара",,117 m2,,Продава 3-СТАЕН,4-ти от 5,"Строителство: Тухла, 2018 г."
"град Шумен, Пазара",,103 m2,,Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Пазара, ЖК 'Южен бряг'",,136 m2,,Продава 3-СТАЕН,4-ти от 4,"Строителство: Тухла, 2016 г."
"град Шумен, Пазара",,110 m2,,Продава 3-СТАЕН,1-ви от 6,"Строителство: Тухла, 2018 г."
"град Шумен, Пожарната",130 000 лв.,60 m2,(2167 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2005 г."
"град Шумен, Пожарната",130 000 лв.,60 m2,(2167 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2010 г."
"град Шумен, Пожарната",130 000 лв.,60 m2,(2167 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Пожарната",130 000 лв.,71 m2,(1831 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2005 г."
"град Шумен, Пожарната",67 600 EUR,60 m2,(1127 EUR/m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 2008 г."
"град Шумен, Томбул джамия",53 200 EUR,80 m2,(665 EUR/m2),Продава 3-СТАЕН,3-ти от 3,"Строителство: Тухла, 2017 г."
"град Шумен, Томбул джамия",112 250 лв.,88 m2,(1276 лв./m2),Продава 3-СТАЕН,4-ти от 4,Газ: ДА
"град Шумен, Томбул джамия",120 000 лв.,147 m2,(816 лв./m2),Продава 3-СТАЕН,1-ви от 4,Газ: ДА
"град Шумен, Томбул джамия",77 600 EUR,97 m2,(800 EUR/m2),Продава 3-СТАЕН,2-ри от 6,"Строителство: Тухла, 2021 г."
"град Шумен, Томбул джамия",80 322 EUR,97 m2,(828 EUR/m2),Продава 3-СТАЕН,2-ри от 5,ТEЦ: НЕ
"град Шумен, Тракия",84 000 лв.,78 m2,(1077 лв./m2),Продава 3-СТАЕН,6-ти от 8,Строителство: Панел
"град Шумен, Тракия, ДО УЧИЛИЩЕТО",85 000 лв.,77 m2,(1104 лв./m2),Продава 3-СТАЕН,5-ти от 8,Строителство: Панел
"град Шумен, Тракия",110 000 лв.,68 m2,(1618 лв./m2),Продава 3-СТАЕН,1-ви от 5,Строителство: Тухла
"град Шумен, Тракия",60 600 EUR,80 m2,(758 EUR/m2),Продава 3-СТАЕН,4-ти от 8,Газ: НЕ
"град Шумен, Тракия",61 355 EUR,85 m2,(722 EUR/m2),Продава 3-СТАЕН,6-ти от 8,ТEЦ: НЕ
"град Шумен, Тракия",120 000 лв.,90 m2,(1333 лв./m2),Продава 3-СТАЕН,3-ти от 7,Строителство: Панел
"град Шумен, Тракия",120 000 лв.,95 m2,(1263 лв./m2),Продава 3-СТАЕН,1-ви от 6,Строителство: Панел
"град Шумен, Тракия",120 000 лв.,86 m2,(1395 лв./m2),Продава 3-СТАЕН,1-ви от 8,"Строителство: Панел, 1985 г."
"град Шумен, Тракия",120 000 лв.,77 m2,(1558 лв./m2),Продава 3-СТАЕН,1-ви от 6,Газ: НЕ
"град Шумен, Тракия",120 000 лв.,86 m2,(1395 лв./m2),Продава 3-СТАЕН,1-ви от 8,Строителство: Панел
"град Шумен, Тракия",120 000 лв.,86 m2,(1395 лв./m2),Продава 3-СТАЕН,1-ви от 8,"Строителство: Панел, 1985 г."
"град Шумен, Тракия",120 000 лв.,86 m2,(1395 лв./m2),Продава 3-СТАЕН,"Панел, 1985 г.","
"
"град Шумен, Тракия",120 000 лв.,86 m2,(1395 лв./m2),Продава 3-СТАЕН,Панел,"
"
"град Шумен, Тракия",120 000 лв.,95 m2,(1263 лв./m2),Продава 3-СТАЕН,1-ви от 6,"Строителство: Панел, 1990 г."
"град Шумен, Тракия",61 500 EUR,95 m2,(647 EUR/m2),Продава 3-СТАЕН,1-ви от 6,ТEЦ: ДА
"град Шумен, Тракия",121 000 лв.,81 m2,(1494 лв./m2),Продава 3-СТАЕН,6-ти от 8,"Строителство: Панел, 1979 г."
"град Шумен, Тракия",122 000 лв.,95 m2,(1284 лв./m2),Продава 3-СТАЕН,1-ви от 6,"Строителство: Панел, 1978 г."
"град Шумен, Тракия",125 000 лв.,86 m2,(1453 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1975 г."
"град Шумен, Тракия",127 000 лв.,76 m2,(1671 лв./m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Панел
"град Шумен, Тракия",127 000 лв.,76 m2,(1671 лв./m2),Продава 3-СТАЕН,7-ми от 8,Газ: НЕ
"град Шумен, Тракия",127 000 лв.,86 m2,(1477 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1975 г."
"град Шумен, Тракия",128 000 лв.,82 m2,(1561 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",128 000 лв.,86 m2,(1488 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1975 г."
"град Шумен, Тракия",129 000 лв.,76 m2,(1697 лв./m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Панел
"град Шумен, Тракия",130 000 лв.,78 m2,(1667 лв./m2),Продава 3-СТАЕН,8-ми от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",130 000 лв.,83 m2,(1566 лв./m2),Продава 3-СТАЕН,11-ти от 15,"Строителство: ЕПК, 1980 г."
"град Шумен, Тракия",130 000 лв.,98 m2,(1327 лв./m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 1970 г."
"град Шумен, Тракия",133 000 лв.,86 m2,(1547 лв./m2),Продава 3-СТАЕН,4-ти от 5,Строителство: Тухла
"град Шумен, Тракия",135 000 лв.,78 m2,(1731 лв./m2),Продава 3-СТАЕН,7-ми от 8,Строителство: Панел
"град Шумен, Тракия",138 000 лв.,94 m2,(1468 лв./m2),Продава 3-СТАЕН,3-ти от 12,Строителство: ЕПК
"град Шумен, Тракия",140 000 лв.,78 m2,(1795 лв./m2),Продава 3-СТАЕН,3-ти от 3,Газ: ДА
"град Шумен, Тракия",140 000 лв.,82 m2,(1707 лв./m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: Панел, 1980 г."
"град Шумен, Тракия",145 000 лв.,82 m2,(1768 лв./m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2021 г."
"град Шумен, Тракия",145 000 лв.,86 m2,(1686 лв./m2),Продава 3-СТАЕН,1-ви от 8,ТEЦ: НЕ
"град Шумен, Тракия",146 000 лв.,80 m2,(1825 лв./m2),Продава 3-СТАЕН,1-ви от 8,"Строителство: Панел, 1985 г."
"град Шумен, Тракия",75 999 EUR,89 m2,(854 EUR/m2),Продава 3-СТАЕН,2-ри от 5,Газ: ДА
"град Шумен, Тракия",76 260 EUR,93 m2,(820 EUR/m2),Продава 3-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Шумен, Тракия",150 000 лв.,79 m2,(1899 лв./m2),Продава 3-СТАЕН,5-ти от 5,Строителство: Тухла
"град Шумен, Тракия",152 000 лв.,62 m2,(2452 лв./m2),Продава 3-СТАЕН,1-ви от 4,"Строителство: Тухла, 1980 г."
"град Шумен, Тракия",119 200 EUR,149 m2,(800 EUR/m2),Продава 3-СТАЕН,Тухла,"
"
"град Шумен, Тракия",,86 m2,,Продава 3-СТАЕН,1-ви от 7,Строителство: Панел
,,,,,,
"град Шумен, Херсон",100 000 EUR,83 m2,(1205 EUR/m2),Продава 3-СТАЕН,6-ти от 6,Газ: ДА
"град Шумен, Център",99 500 лв.,80 m2,(1244 лв./m2),Продава 3-СТАЕН,Тухла,"
"
"град Шумен, Център",102 000 лв.,70 m2,(1457 лв./m2),Продава 3-СТАЕН,1-ви от 14,"Строителство: Тухла, 1970 г."
"град Шумен, Център",125 000 лв.,78 m2,(1603 лв./m2),Продава 3-СТАЕН,1-ви от 7,Строителство: Тухла
"град Шумен, Център",125 000 лв.,72 m2,(1736 лв./m2),Продава 3-СТАЕН,Панел,"
"
"град Шумен, Център",125 000 лв.,72 m2,(1736 лв./m2),Продава 3-СТАЕН,1-ви от 6,"Строителство: Панел, 1992 г."
"град Шумен, Център, СОУ'ПАНАЙОТ ВОЛОВ'",133 000 лв.,87 m2,(1529 лв./m2),Продава 3-СТАЕН,4-ти от 4,Строителство: Тухла
"град Шумен, Център",139 800 лв.,100 m2,(1398 лв./m2),Продава 3-СТАЕН,12-ти от 13,Газ: НЕ
"град Шумен, Център",140 000 лв.,90 m2,(1556 лв./m2),Продава 3-СТАЕН,2-ри от 8,"Строителство: ЕПК, 1985 г."
"град Шумен, Център",140 000 лв.,90 m2,(1556 лв./m2),Продава 3-СТАЕН,2-ри от 8,Строителство: ЕПК
"град Шумен, Център",142 000 лв.,77 m2,(1844 лв./m2),Продава 3-СТАЕН,2-ри от 4,"Строителство: Тухла, 2012 г."
"град Шумен, Център",145 000 лв.,93 m2,(1559 лв./m2),Продава 3-СТАЕН,8-ми от 14,Строителство: ЕПК
"град Шумен, Център",145 000 лв.,93 m2,(1559 лв./m2),Продава 3-СТАЕН,8-ми от 12,Строителство: ЕПК
"град Шумен, Център",145 000 лв.,84 m2,(1726 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Център",149 000 лв.,85 m2,(1753 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Център",150 000 лв.,88 m2,(1705 лв./m2),Продава 3-СТАЕН,3-ти от 8,Строителство: Тухла
"град Шумен, Център",150 000 лв.,84 m2,(1786 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
"град Шумен, Център, Руски паметник",150 000 лв.,84 m2,(1786 лв./m2),Продава 3-СТАЕН,1-ви от 4,Строителство: Тухла
